query_id,page_id,coarse_rank,coarse_score,fine_rank,fine_score
q022,doc004_p014,4,9.73059500,18,0.31728587
q022,doc003_p023,9,6.23359500,19,0.31494460
q022,doc003_p004,29,3.53827700,20,0.31358162
q022,doc003_p028,34,3.14572100,21,0.29848364
q022,doc006_p002,23,3.96456100,22,0.29448652
q022,doc006_p016,19,4.31206200,23,0.29362437
q022,doc003_p003,44,1.94191000,24,0.25546876
q022,doc003_p025,11,6.16568700,25,0.24994856
q022,doc005_p001,40,2.09846700,26,0.24283330
q022,doc003_p022,3,10.72102900,27,0.24240923
q022,doc004_p015,17,4.55900700,28,0.23371857
q022,doc006_p006,24,3.94456600,29,0.22876105
q022,doc005_p003,49,1.72458200,30,0.22492249
q022,doc010_p002,14,5.66062600,31,0.22151548
q022,doc006_p005,42,1.97517400,32,0.22114867
q022,doc006_p011,6,7.37334100,33,0.21753950
q022,doc006_p014,46,1.84812700,34,0.21502371
q022,doc003_p029,1,13.30248400,35,0.20564002
q022,doc010_p001,28,3.54899900,36,0.19902709
q022,doc006_p009,12,6.14343900,37,0.19130680
q022,doc006_p026,41,2.03027900,38,0.18027341
q022,doc003_p001,48,1.73356400,39,0.18011437
q022,doc006_p004,32,3.22143500,40,0.17736116
q022,doc004_p020,43,1.95443200,41,0.17516358
q022,doc006_p010,22,3.99528800,42,0.17384490
q022,doc007_p001,26,3.73538300,43,0.17067507
q022,doc006_p012,50,1.70225700,44,0.16355304
q022,doc005_p009,16,4.61154800,45,0.16254857
q022,doc006_p003,31,3.28578200,46,0.11679164
q022,doc003_p009,47,1.82722800,47,0.09067573
q022,doc007_p002,18,4.52828800,48,0.04872306
q022,doc008_p003,30,3.46920000,49,0.00797314
q022,doc002_p001,33,3.18863500,50,-0.17467351
q023,doc005_p004,35,3.10266900,1,0.50227165
q023,doc004_p013,37,2.90555300,2,0.46823999
q023,doc006_p019,7,6.45408400,3,0.45989919
q023,doc003_p021,45,1.93660100,4,0.39800984
q023,doc005_p006,15,5.46510700,5,0.39610308
q023,doc004_p003,25,3.94274500,6,0.37934771
q023,doc004_p005,39,2.56579100,7,0.37089482
q023,doc004_p010,27,3.70745800,8,0.37068483
q023,doc003_p006,2,10.88195300,9,0.35387319
q023,doc004_p019,20,4.22575700,10,0.34267238
q023,doc004_p009,38,2.80369600,11,0.32185698
q023,doc006_p013,5,8.41818700,12,0.32102180
q023,doc004_p014,4,9.73059500,13,0.30818561
q023,doc009_p003,21,4.11292900,14,0.27370483
q023,doc003_p027,8,6.38838700,15,0.27261180
q023,doc003_p004,29,3.53827700,16,0.25872552
q023,doc003_p026,10,6.23359500,17,0.24910313
q023,doc004_p015,17,4.55900700,18,0.24189207
q023,doc003_p024,13,6.12564800,19,0.23054406
q023,doc003_p028,34,3.14572100,20,0.21850765
q023,doc005_p001,40,2.09846700,21,0.20265597
q023,doc003_p023,9,6.23359500,22,0.19552615
q023,doc006_p002,23,3.96456100,23,0.19545016
q023,doc006_p016,19,4.31206200,24,0.19001922
q023,doc004_p018,36,3.04321700,25,0.18833089
q023,doc005_p003,49,1.72458200,26,0.18159640
q023,doc006_p011,6,7.37334100,27,0.16982156
q023,doc003_p025,11,6.16568700,28,0.16436544
q023,doc003_p022,3,10.72102900,29,0.15740255
q023,doc003_p003,44,1.94191000,30,0.15257731
q023,doc006_p006,24,3.94456600,31,0.15048885
q023,doc003_p029,1,13.30248400,32,0.13796216
q023,doc006_p005,42,1.97517400,33,0.13370381
q023,doc010_p002,14,5.66062600,34,0.13121623
q023,doc007_p001,26,3.73538300,35,0.13079324
q023,doc010_p001,28,3.54899900,36,0.12975794
q023,doc006_p014,46,1.84812700,37,0.12791874
q023,doc006_p026,41,2.03027900,38,0.11870153
q023,doc003_p001,48,1.73356400,39,0.11129956
q023,doc006_p009,12,6.14343900,40,0.10725026
q023,doc006_p010,22,3.99528800,41,0.09427607
q023,doc006_p003,31,3.28578200,42,0.09270009
q023,doc004_p020,43,1.95443200,43,0.07507645
q023,doc006_p004,32,3.22143500,44,0.07470073
q023,doc005_p009,16,4.61154800,45,0.06662254
q023,doc006_p012,50,1.70225700,46,0.03226773
q023,doc003_p009,47,1.82722800,47,0.02002849
q023,doc008_p003,30,3.46920000,48,-0.00865854
q023,doc007_p002,18,4.52828800,49,-0.04329963
q023,doc002_p001,33,3.18863500,50,-0.23403174
q024,doc005_p004,15,6.04127200,1,0.80705237
q024,doc006_p019,9,6.45408400,2,0.79433376
q024,doc004_p013,39,2.05430200,3,0.73758107
q024,doc003_p006,4,10.88195300,4,0.72488707
q024,doc005_p006,8,6.92012800,5,0.59956384
q024,doc004_p019,26,3.85684700,6,0.58683181
q024,doc004_p003,34,3.04448900,7,0.57685328
q024,doc004_p005,50,1.55163800,8,0.56924891
q024,doc006_p013,16,5.66819700,9,0.55320227
q024,doc004_p010,28,3.70745800,10,0.53854322
q024,doc004_p009,36,2.25232300,11,0.50024426
q024,doc001_p002,49,1.56656400,12,0.49251702
q024,doc004_p018,19,4.80673400,13,0.44177982
q024,doc004_p014,6,9.73059500,14,0.43510145
q024,doc009_p003,20,4.54532400,15,0.43284556
q024,doc003_p004,7,9.18517400,16,0.42226058
q024,doc003_p027,10,6.38838700,17,0.39522055
q024,doc006_p002,29,3.60372500,18,0.37160656
q024,doc003_p026,12,6.23359500,19,0.37070945
q024,doc003_p028,33,3.14572100,20,0.36800808
q024,doc005_p001,38,2.09846700,21,0.34310165
q024,doc003_p024,3,11.79799100,22,0.33804607
q024,doc005_p003,46,1.72458200,23,0.32953990
q024,doc006_p016,22,4.31206200,24,0.32793480
q024,doc003_p023,11,6.23359500,25,0.32156685
q024,doc004_p015,30,3.56060200,26,0.30315626
q024,doc003_p029,1,12.74613100,27,0.30228102
q024,doc003_p003,42,1.94191000,28,0.29122832
q024,doc006_p005,41,1.97517400,29,0.28998110
q024,doc006_p011,37,2.13182300,30,0.28430638
q024,doc006_p014,43,1.84812700,31,0.27627158
q024,doc003_p025,2,11.87510600,32,0.26295924
q024,doc006_p009,14,6.14343900,33,0.25048324
q024,doc006_p003,18,5.14663700,34,0.24763379
q024,doc005_p009,23,4.04764900,35,0.24205436
q024,doc010_p002,17,5.66062600,36,0.23261797
q024,doc006_p006,25,3.94456600,37,0.23115090
q024,doc010_p001,31,3.54899900,38,0.22875349
q024,doc007_p001,27,3.73538300,39,0.21931884
q024,doc003_p001,45,1.73356400,40,0.21547334
q024,doc003_p022,5,10.72102900,41,0.20142782
q024,doc006_p026,40,2.03027900,42,0.19557974
q024,doc006_p010,24,3.99528800,43,0.18455420
q024,doc006_p004,13,6.17287700,44,0.14980429
q024,doc006_p012,47,1.70225700,45,0.14337292
q024,doc003_p009,44,1.82722800,46,0.11399567
q024,doc001_p005,48,1.64159400,47,0.06253735
q024,doc008_p003,35,2.96415700,48,0.04928230
q024,doc007_p002,21,4.52828800,49,0.00544887
q024,doc002_p001,32,3.18863500,50,-0.23601967
q025,doc006_p019,6,6.45408400,1,0.62507969
q025,doc005_p004,13,6.04127200,2,0.57065445
q025,doc003_p006,2,10.88195300,3,0.55140287
q025,doc001_p002,49,1.56656400,4,0.49995631
q025,doc004_p013,39,2.05430200,5,0.48536834
q025,doc005_p006,5,6.92012800,6,0.48209625
q025,doc004_p005,50,1.55163800,7,0.46334660
q025,doc004_p010,25,3.70745800,8,0.45163083
q025,doc004_p019,23,3.85684700,9,0.44966525
q025,doc004_p014,4,9.73059500,10,0.42231658
q025,doc004_p009,35,2.25232300,11,0.40416983
q025,doc009_p003,29,3.42920800,12,0.39330000
q025,doc004_p003,33,3.04448900,13,0.39220679
q025,doc006_p013,15,5.66819700,14,0.38243783
q025,doc003_p004,14,5.77248900,15,0.37417850
q025,doc003_p028,32,3.14572100,16,0.33960727
q025,doc003_p027,7,6.38838700,17,0.32155415
q025,doc003_p026,9,6.23359500,18,0.31048906
q025,doc004_p018,37,2.12144100,19,0.30831325
q025,doc005_p001,38,2.09846700,20,0.29665041
q025,doc005_p003,46,1.72458200,21,0.29628712
q025,doc006_p011,36,2.13182300,22,0.29324979
q025,doc003_p024,12,6.12564800,23,0.29245043
q025,doc006_p002,26,3.60372500,24,0.29178226
q025,doc006_p016,19,4.31206200,25,0.27975106
q025,doc004_p015,27,3.56060200,26,0.27131879
q025,doc003_p023,8,6.23359500,27,0.26589820
q025,doc003_p029,1,12.74613100,28,0.26463664
q025,doc003_p025,10,6.16568700,29,0.24705130
q025,doc003_p003,42,1.94191000,30,0.24703398
q025,doc006_p009,11,6.14343900,31,0.23656520
q025,doc006_p006,22,3.94456600,32,0.23645200
q025,doc006_p005,41,1.97517400,33,0.22905412
q025,doc010_p002,16,5.66062600,34,0.22793317
q025,doc006_p003,17,5.14663700,35,0.22763431
q025,doc005_p009,20,4.04764900,36,0.22619376
q025,doc006_p026,40,2.03027900,37,0.21063416
q025,doc003_p022,3,10.72102900,38,0.20956740
q025,doc003_p001,45,1.73356400,39,0.20679200
q025,doc006_p014,43,1.84812700,40,0.19068053
q025,doc007_p001,24,3.73538300,41,0.18132550
q025,doc010_p001,28,3.54899900,42,0.16932696
q025,doc003_p009,44,1.82722800,43,0.15909408
q025,doc006_p004,30,3.22143500,44,0.14892760
q025,doc008_p003,34,2.96415700,45,0.12565497
q025,doc006_p010,21,3.99528800,46,0.11486613
q025,doc006_p012,47,1.70225700,47,0.10063739
q025,doc001_p005,48,1.64159400,48,0.07539894
q025,doc007_p002,18,4.52828800,49,0.07095885
q025,doc002_p001,31,3.18863500,50,-0.20129785
q026,doc006_p019,7,6.45408400,1,0.57867813
q026,doc005_p004,35,3.10266900,2,0.55845636
q026,doc004_p013,37,2.90555300,3,0.53395444
q026,doc004_p005,39,2.56579100,4,0.51952183
q026,doc004_p019,20,4.22575700,5,0.50565076
q026,doc005_p006,15,5.46510700,6,0.50331008
q026,doc004_p010,27,3.70745800,7,0.49627674
q026,doc003_p021,45,1.93660100,8,0.48233807
q026,doc003_p006,2,10.88195300,9,0.45863181
q026,doc004_p009,38,2.80369600,10,0.44282496
q026,doc004_p003,25,3.94274500,11,0.44042614
q026,doc006_p013,5,8.41818700,12,0.43555754
q026,doc003_p027,8,6.38838700,13,0.42145532
q026,doc003_p026,10,6.23359500,14,0.41913849
q026,doc004_p014,4,9.73059500,15,0.38897943
q026,doc003_p024,13,6.12564800,16,0.38397929
q026,doc003_p023,9,6.23359500,17,0.38301989
q026,doc009_p003,21,4.11292900,18,0.37702870
q026,doc004_p018,36,3.04321700,19,0.35858399
q026,doc003_p004,29,3.53827700,20,0.34582213
q026,doc006_p016,19,4.31206200,21,0.32645175
q026,doc003_p028,34,3.14572100,22,0.32449168
q026,doc006_p002,23,3.96456100,23,0.31466752
q026,doc003_p022,3,10.72102900,24,0.31098300
q026,doc003_p025,11,6.16568700,25,0.30782670
q026,doc006_p011,6,7.37334100,26,0.28938878
q026,doc005_p001,40,2.09846700,27,0.27846062
q026,doc010_p002,14,5.66062600,28,0.27817014
q026,doc006_p014,46,1.84812700,29,0.27742106
q026,doc005_p003,49,1.72458200,30,0.27389356
q026,doc006_p006,24,3.94456600,31,0.27094352
q026,doc003_p003,44,1.94191000,32,0.26851285
q026,doc003_p029,1,13.30248400,33,0.26554650
q026,doc004_p015,17,4.55900700,34,0.26512617
q026,doc004_p020,43,1.95443200,35,0.25910720
q026,doc006_p009,12,6.14343900,36,0.25673780
q026,doc003_p001,48,1.73356400,37,0.23735112
q026,doc006_p026,41,2.03027900,38,0.22996482
q026,doc006_p005,42,1.97517400,39,0.22665893
q026,doc010_p001,28,3.54899900,40,0.21548903
q026,doc006_p012,50,1.70225700,41,0.21451488
q026,doc006_p004,32,3.22143500,42,0.21448135
q026,doc007_p001,26,3.73538300,43,0.21219243
q026,doc005_p009,16,4.61154800,44,0.20479372
q026,doc006_p010,22,3.99528800,45,0.20090777
q026,doc006_p003,31,3.28578200,46,0.15184148
q026,doc003_p009,47,1.82722800,47,0.14721298
q026,doc007_p002,18,4.52828800,48,0.08859451
q026,doc008_p003,30,3.46920000,49,0.05921559
q026,doc002_p001,33,3.18863500,50,-0.16718730
q027,doc006_p019,7,6.45408400,1,0.56449348
q027,doc005_p004,35,3.10266900,2,0.54992527
q027,doc004_p013,37,2.90555300,3,0.46948236
q027,doc003_p021,45,1.93660100,4,0.43863416
q027,doc004_p010,27,3.70745800,5,0.43452877
q027,doc004_p005,39,2.56579100,6,0.43443751
q027,doc005_p006,15,5.46510700,7,0.42968914
q027,doc003_p006,2,10.88195300,8,0.42834231
q027,doc004_p009,38,2.80369600,9,0.38420939
q027,doc004_p014,4,9.73059500,10,0.37693396
q027,doc004_p003,25,3.94274500,11,0.37324616
q027,doc004_p019,20,4.22575700,12,0.37237269
q027,doc003_p027,8,6.38838700,13,0.33223996
q027,doc006_p013,5,8.41818700,14,0.33070379
q027,doc003_p026,10,6.23359500,15,0.31398565
q027,doc009_p003,21,4.11292900,16,0.30550241
q027,doc003_p024,13,6.12564800,17,0.29833230
q027,doc003_p004,29,3.53827700,18,0.29263383
q027,doc004_p015,17,4.55900700,19,0.27252004
q027,doc003_p023,9,6.23359500,20,0.26546425
q027,doc003_p028,34,3.14572100,21,0.25030380
q027,doc005_p001,40,2.09846700,22,0.24052855
q027,doc006_p011,6,7.37334100,23,0.23816568
q027,doc005_p003,49,1.72458200,24,0.22802556
q027,doc003_p022,3,10.72102900,25,0.22694567
q027,doc006_p016,19,4.31206200,26,0.22602364
q027,doc003_p025,11,6.16568700,27,0.22588763
q027,doc004_p018,36,3.04321700,28,0.22109920
q027,doc006_p002,23,3.96456100,29,0.20790419
q027,doc006_p006,24,3.94456600,30,0.19682460
q027,doc003_p029,1,13.30248400,31,0.19639367
q027,doc006_p014,46,1.84812700,32,0.19199777
q027,doc010_p002,14,5.66062600,33,0.19042166
q027,doc003_p003,44,1.94191000,34,0.17590466
q027,doc006_p009,12,6.14343900,35,0.17350143
q027,doc006_p026,41,2.03027900,36,0.17007014
q027,doc003_p001,48,1.73356400,37,0.16798268
q027,doc007_p001,26,3.73538300,38,0.16760831
q027,doc004_p020,43,1.95443200,39,0.16251794
q027,doc010_p001,28,3.54899900,40,0.14399487
q027,doc006_p003,31,3.28578200,41,0.13924560
q027,doc006_p005,42,1.97517400,42,0.13571449
q027,doc006_p004,32,3.22143500,43,0.11499716
q027,doc005_p009,16,4.61154800,44,0.11247863
q027,doc006_p010,22,3.99528800,45,0.11190233
q027,doc006_p012,50,1.70225700,46,0.08702102
q027,doc003_p009,47,1.82722800,47,0.07875950
q027,doc008_p003,30,3.46920000,48,0.04696566
q027,doc007_p002,18,4.52828800,49,0.00178274
q027,doc002_p001,33,3.18863500,50,-0.22091493
q028,doc001_p002,19,11.75313500,1,0.77112424
q028,doc004_p013,36,8.99738200,2,0.64566237
q028,doc004_p003,3,17.33865500,3,0.64088619
q028,doc004_p010,4,16.66565500,4,0.61764675
q028,doc004_p016,38,8.14830000,5,0.61367559
q028,doc004_p014,13,12.46901700,6,0.61098516
q028,doc003_p006,34,9.26632400,7,0.60957307
q028,doc003_p004,40,7.52155800,8,0.57696873
q028,doc005_p004,12,12.88766500,9,0.57094854
q028,doc004_p019,20,11.52313600,10,0.53901947
q028,doc004_p015,5,15.57281600,11,0.50837123
q028,doc003_p003,21,11.25259800,12,0.50781143
q028,doc005_p006,1,19.07862200,13,0.50422668
q028,doc004_p005,7,15.18873500,14,0.48562717
q028,doc003_p021,43,6.30313500,15,0.47357929
q028,doc006_p019,18,11.78659100,16,0.46918207
q028,doc006_p016,9,13.93123100,17,0.45878369
q028,doc006_p013,6,15.36161200,18,0.45840839
q028,doc004_p018,10,13.73754800,19,0.45315069
q028,doc006_p010,30,9.77760800,20,0.42191315
q028,doc005_p002,50,5.36191600,21,0.39328241
q028,doc005_p003,39,8.08839300,22,0.39267468
q028,doc006_p002,25,10.73638400,23,0.39019939
q028,doc003_p028,27,10.64565600,24,0.34622687
q028,doc004_p009,24,10.75103500,25,0.34544244
q028,doc006_p005,31,9.74104900,26,0.34329930
q028,doc006_p012,49,5.47383300,27,0.33796930
q028,doc009_p003,23,10.77118600,28,0.33143884
q028,doc003_p022,28,10.51577300,29,0.30066058
q028,doc003_p009,32,9.42470800,30,0.29512650
q028,doc003_p005,45,5.75763600,31,0.28454655
q028,doc006_p011,46,5.68165800,32,0.28219277
q028,doc007_p001,16,12.02410800,33,0.27542382
q028,doc005_p001,17,12.01194300,34,0.27226007
q028,doc005_p009,11,12.96364000,35,0.25348836
q028,doc006_p004,26,10.70044300,36,0.24110392
q028,doc001_p005,41,7.19179400,37,0.22267896
q028,doc006_p003,22,11.14542800,38,0.22263268
q028,doc006_p006,14,12.37341000,39,0.20393102
q028,doc007_p002,37,8.31554100,40,0.20224299
q028,doc006_p026,35,9.09653500,41,0.19821249
q028,doc001_p004,15,12.21785300,42,0.19263458
q028,doc006_p007,42,7.03981500,43,0.19251716
q028,doc006_p015,44,5.78467400,44,0.18431608
q028,doc010_p001,8,14.27885000,45,0.16794848
q028,doc004_p020,48,5.52081600,46,0.15004823
q028,doc003_p029,47,5.55859300,47,0.02118573
q028,doc002_p001,2,18.91407500,48,-0.01587953
q028,doc001_p001,33,9.34189100,49,-0.33553314
q028,doc001_p003,29,10.07922100,50,-0.42359468
q029,doc003_p012,22,12.75281300,1,2.13132882
q029,doc003_p013,36,10.40768300,2,1.28410459
q029,doc001_p002,32,11.59768900,3,1.22410750
q029,doc004_p019,9,14.91229200,4,0.91934991
q029,doc004_p015,14,14.52681700,5,0.91493046
q029,doc005_p004,31,11.67937600,6,0.88648009
q029,doc004_p014,8,14.99220500,7,0.87512755
q029,doc005_p006,4,15.78211400,8,0.85932404
q029,doc004_p010,28,12.12699600,9,0.83591360
q029,doc004_p003,20,13.23935200,10,0.81941247
q029,doc004_p005,21,12.82763500,11,0.80079198
q029,doc003_p006,49,7.45817700,12,0.79945546
q029,doc006_p013,5,15.65881500,13,0.79207003
q029,doc004_p013,39,9.82533300,14,0.77806503
q029,doc004_p018,29,12.07144900,15,0.77674407
q029,doc006_p016,19,14.04268800,16,0.70560247
q029,doc006_p002,17,14.41784700,17,0.68982244
q029,doc006_p012,48,7.53612300,18,0.65689760
q029,doc003_p003,6,15.59383400,19,0.65371716
q029,doc009_p003,18,14.32962900,20,0.64466208
q029,doc003_p004,34,10.74747000,21,0.64386803
q029,doc004_p009,44,9.14787400,22,0.62899578
q029,doc006_p010,40,9.77760800,23,0.60234058
q029,doc003_p028,10,14.83414500,24,0.54083377
q029,doc003_p020,42,9.55660400,25,0.52996331
q029,doc003_p022,2,18.93152000,26,0.51922005
q029,doc007_p001,12,14.73042100,27,0.49987254
q029,doc006_p003,30,11.95832100,28,0.48444459
q029,doc005_p009,11,14.83162900,29,0.48122981
q029,doc003_p018,46,7.99909000,30,0.46773946
q029,doc003_p007,33,11.57779500,31,0.46146861
q029,doc003_p008,35,10.52523000,32,0.45917264
q029,doc005_p001,43,9.33587300,33,0.45616844
q029,doc003_p010,3,17.61642600,34,0.43690664
q029,doc007_p002,45,8.79846200,35,0.41242865
q029,doc003_p011,15,14.51356000,36,0.40551263
q029,doc006_p004,27,12.28612700,37,0.36598310
q029,doc006_p006,26,12.46684400,38,0.35419512
q029,doc003_p009,7,15.01978100,39,0.33606219
q029,doc003_p017,37,10.40768300,40,0.32906199
q029,doc006_p015,50,7.44491300,41,0.30313796
q029,doc003_p019,25,12.75281300,42,0.29686743
q029,doc010_p001,13,14.65915000,43,0.25899503
q029,doc001_p004,47,7.83992100,44,0.23389784
q029,doc003_p016,24,12.75281300,45,0.23070967
q029,doc003_p029,1,21.29789500,46,0.08847598
q029,doc003_p014,23,12.75281300,47,0.05021793
q029,doc003_p015,41,9.55660400,48,0.03244759
q029,doc002_p001,16,14.46568600,49,-0.06066485
q029,doc001_p001,38,9.98190500,50,-0.46732783
q030,doc003_p013,50,5.79457600,1,1.02647996
q030,doc005_p004,19,8.93577200,2,0.76724422
q030,doc001_p002,42,6.78471900,3,0.67427903
q030,doc004_p019,17,9.16508000,4,0.62389624
q030,doc004_p015,36,7.61498600,5,0.62132156
q030,doc004_p003,25,8.51551100,6,0.59816194
q030,doc004_p014,22,8.77428200,7,0.58911473
q030,doc005_p006,12,9.54390800,8,0.58711588
q030,doc004_p016,47,5.99749200,9,0.58512425
q030,doc006_p002,27,8.35243500,10,0.56014699
q030,doc004_p013,29,8.28856700,11,0.55137444
q030,doc004_p010,5,11.32723800,12,0.54063243
q030,doc004_p005,44,6.41394400,13,0.52722996
q030,doc003_p003,3,11.48870200,14,0.52086562
q030,doc004_p018,34,7.76289400,15,0.50860435
q030,doc005_p002,7,10.51327500,16,0.49840325
q030,doc009_p003,31,8.10832200,17,0.48848328
q030,doc003_p020,49,5.96889200,18,0.48363462
q030,doc003_p006,20,8.83213000,19,0.47899687
q030,doc006_p013,13,9.39821500,20,0.44680825
q030,doc004_p009,30,8.16118600,21,0.44603300
q030,doc006_p012,39,7.16905900,22,0.42903331
q030,doc006_p016,23,8.65834300,23,0.41899663
q030,doc003_p004,28,8.32018400,24,0.40059611
q030,doc003_p028,21,8.81521000,25,0.34921521
q030,doc003_p007,38,7.28774000,26,0.34884506
q030,doc005_p003,46,6.08363100,27,0.34176421
q030,doc006_p003,18,9.14044600,28,0.33583060
q030,doc006_p019,6,10.53646000,29,0.33372256
q030,doc005_p009,8,10.39891800,30,0.32782769
q030,doc003_p011,10,9.90045300,31,0.32224056
q030,doc003_p022,14,9.27822200,32,0.31595600
q030,doc006_p010,37,7.40988500,33,0.29480618
q030,doc003_p010,43,6.46374500,34,0.28545558
q030,doc007_p001,15,9.19723100,35,0.27517918
q030,doc005_p001,11,9.64107000,36,0.27051446
q030,doc003_p008,9,10.16843000,37,0.25450775
q030,doc006_p004,35,7.62058800,38,0.23427501
q030,doc006_p014,41,7.01097400,39,0.19355413
q030,doc006_p005,26,8.47066700,40,0.18735088
q030,doc006_p006,32,8.06528800,41,0.17296535
q030,doc003_p009,16,9.17015300,42,0.16340396
q030,doc010_p001,4,11.47753400,43,0.13047728
q030,doc004_p020,40,7.11843200,44,0.09990393
q030,doc001_p004,33,8.05496600,45,0.09168638
q030,doc003_p015,48,5.96889200,46,0.05540982
q030,doc003_p029,1,20.33710400,47,-0.03356832
q030,doc002_p001,2,16.51667800,48,-0.07337316
q030,doc001_p001,45,6.10127200,49,-0.42078272
q030,doc001_p003,24,8.61489200,50,-0.50050801
