query_id,page_id,coarse_rank,coarse_score,fine_rank,fine_score,bm25_score_raw,mv_score_raw,bm25_score_norm,mv_score_norm,query_bm25_min,query_bm25_max,query_mv_min,query_mv_max
q015,doc006_p011,14,10.87154200,25,0.52711779,10.87154200,0.52711779,0.38392782,0.58963929,6.78471900,17.42948800,-0.50495636,1.24539196
q015,doc003_p022,19,9.62110200,26,0.51775867,9.62110200,0.51775867,0.26645792,0.58429229,6.78471900,17.42948800,-0.50495636,1.24539196
q015,doc006_p012,46,7.16905900,27,0.51551878,7.16905900,0.51551878,0.03610600,0.58301261,6.78471900,17.42948800,-0.50495636,1.24539196
q015,doc006_p010,45,7.40988500,28,0.50375009,7.40988500,0.50375009,0.05872988,0.57628898,6.78471900,17.42948800,-0.50495636,1.24539196
q015,doc005_p009,17,10.39891800,29,0.49313316,10.39891800,0.49313316,0.33952818,0.57022337,6.78471900,17.42948800,-0.50495636,1.24539196
q015,doc003_p011,31,8.45811100,30,0.48689762,8.45811100,0.48689762,0.15720322,0.56666091,6.78471900,17.42948800,-0.50495636,1.24539196
q015,doc001_p002,50,6.78471900,31,0.48382321,6.78471900,0.48382321,0.00000000,0.56490446,6.78471900,17.42948800,-0.50495636,1.24539196
q015,doc006_p003,22,9.14044600,32,0.47801238,9.14044600,0.47801238,0.22130372,0.56158464,6.78471900,17.42948800,-0.50495636,1.24539196
q015,doc010_p002,34,8.35433400,33,0.46310014,8.35433400,0.46310014,0.14745412,0.55306506,6.78471900,17.42948800,-0.50495636,1.24539196
q015,doc006_p006,39,8.06528800,34,0.45894173,8.06528800,0.45894173,0.12030031,0.55068930,6.78471900,17.42948800,-0.50495636,1.24539196
q015,doc006_p009,44,7.60517000,35,0.45499921,7.60517000,0.45499921,0.07707551,0.54843688,6.78471900,17.42948800,-0.50495636,1.24539196
q015,doc007_p002,23,9.10376400,36,0.42588887,9.10376400,0.42588887,0.21785771,0.53180571,6.78471900,17.42948800,-0.50495636,1.24539196
q015,doc007_p001,36,8.20223000,37,0.42579761,8.20223000,0.42579761,0.13316503,0.53175357,6.78471900,17.42948800,-0.50495636,1.24539196
q015,doc006_p014,48,7.01097400,38,0.38781494,7.01097400,0.38781494,0.02125504,0.51005350,6.78471900,17.42948800,-0.50495636,1.24539196
q015,doc003_p029,1,17.42948800,39,0.38458502,17.42948800,0.38458502,1.00000000,0.50820820,6.78471900,17.42948800,-0.50495636,1.24539196
q015,doc003_p019,13,11.25001500,40,0.35500056,11.25001500,0.35500056,0.41948266,0.49130616,6.78471900,17.42948800,-0.50495636,1.24539196
q015,doc003_p001,47,7.14760700,41,0.35046074,7.14760700,0.35046074,0.03409074,0.48871250,6.78471900,17.42948800,-0.50495636,1.24539196
q015,doc010_p001,16,10.51996200,42,0.33863986,10.51996200,0.33863986,0.35089939,0.48195905,6.78471900,17.42948800,-0.50495636,1.24539196
q015,doc003_p010,8,11.56097700,43,0.33245611,11.56097700,0.33245611,0.44869532,0.47842618,6.78471900,17.42948800,-0.50495636,1.24539196
q015,doc003_p017,33,8.45811100,44,0.27152294,8.45811100,0.27152294,0.15720322,0.44361416,6.78471900,17.42948800,-0.50495636,1.24539196
q015,doc003_p016,12,11.25001500,45,0.22300479,11.25001500,0.22300479,0.41948266,0.41589502,6.78471900,17.42948800,-0.50495636,1.24539196
q015,doc003_p014,2,15.47940700,46,0.19070852,15.47940700,0.19070852,0.81680382,0.39744368,6.78471900,17.42948800,-0.50495636,1.24539196
q015,doc003_p015,6,12.28319900,47,0.13518307,12.28319900,0.13518307,0.51654291,0.36572116,6.78471900,17.42948800,-0.50495636,1.24539196
q015,doc001_p004,40,8.05496600,48,0.07767525,8.05496600,0.07767525,0.11933063,0.33286609,6.78471900,17.42948800,-0.50495636,1.24539196
q015,doc002_p001,3,15.08507200,49,-0.03655767,15.08507200,-0.03655767,0.77975886,0.26760313,6.78471900,17.42948800,-0.50495636,1.24539196
q015,doc001_p003,28,8.61489200,50,-0.50495636,8.61489200,-0.50495636,0.17193168,0.00000000,6.78471900,17.42948800,-0.50495636,1.24539196
q016,doc003_p012,38,8.05380600,1,1.24726820,8.05380600,1.24726820,0.10703063,0.99999999,6.87649400,17.87626100,-0.54947239,1.24726820
q016,doc005_p006,18,9.54390800,2,0.81274861,9.54390800,0.81274861,0.24249732,0.75816231,6.87649400,17.87626100,-0.54947239,1.24726820
q016,doc005_p004,22,8.93577200,3,0.80935639,8.93577200,0.80935639,0.18721106,0.75627432,6.87649400,17.87626100,-0.54947239,1.24726820
q016,doc006_p002,31,8.35243500,4,0.76562965,8.35243500,0.76562965,0.13417930,0.73193762,6.87649400,17.87626100,-0.54947239,1.24726820
q016,doc004_p019,19,9.16508000,5,0.75680423,9.16508000,0.75680423,0.20805768,0.72702572,6.87649400,17.87626100,-0.54947239,1.24726820
q016,doc004_p003,27,8.51551100,6,0.74756366,8.51551100,0.74756366,0.14900470,0.72188275,6.87649400,17.87626100,-0.54947239,1.24726820
q016,doc004_p014,24,8.77428200,7,0.72302163,8.77428200,0.72302163,0.17252984,0.70822356,6.87649400,17.87626100,-0.54947239,1.24726820
q016,doc004_p018,41,7.76289400,8,0.71180123,7.76289400,0.71180123,0.08058353,0.70197869,6.87649400,17.87626100,-0.54947239,1.24726820
q016,doc006_p013,7,12.14820400,9,0.69522130,12.14820400,0.69522130,0.47925651,0.69275091,6.87649400,17.87626100,-0.54947239,1.24726820
q016,doc004_p010,13,11.32723800,10,0.69129854,11.32723800,0.69129854,0.40462166,0.69056765,6.87649400,17.87626100,-0.54947239,1.24726820
q016,doc003_p004,32,8.32018400,11,0.68948877,8.32018400,0.68948877,0.13124733,0.68956040,6.87649400,17.87626100,-0.54947239,1.24726820
q016,doc003_p013,9,11.89481900,12,0.68497288,11.89481900,0.68497288,0.45622103,0.68704702,6.87649400,17.87626100,-0.54947239,1.24726820
q016,doc003_p006,4,12.36978100,13,0.68038040,12.36978100,0.68038040,0.49940031,0.68449101,6.87649400,17.87626100,-0.54947239,1.24726820
q016,doc009_p003,35,8.10832200,14,0.66886103,8.10832200,0.66886103,0.11198674,0.67807975,6.87649400,17.87626100,-0.54947239,1.24726820
q016,doc004_p015,42,7.61498600,15,0.66129386,7.61498600,0.66129386,0.06713706,0.67386814,6.87649400,17.87626100,-0.54947239,1.24726820
q016,doc003_p003,12,11.48870200,16,0.65581745,11.48870200,0.65581745,0.41930052,0.67082017,6.87649400,17.87626100,-0.54947239,1.24726820
q016,doc006_p016,25,8.65834300,17,0.64304310,8.65834300,0.64304310,0.16198970,0.66371044,6.87649400,17.87626100,-0.54947239,1.24726820
q016,doc004_p009,34,8.16118600,18,0.62777185,8.16118600,0.62777185,0.11679266,0.65521102,6.87649400,17.87626100,-0.54947239,1.24726820
q016,doc003_p028,23,8.81521000,19,0.61938274,8.81521000,0.61938274,0.17625064,0.65054195,6.87649400,17.87626100,-0.54947239,1.24726820
q016,doc005_p001,17,9.64107000,20,0.61873317,9.64107000,0.61873317,0.25133041,0.65018042,6.87649400,17.87626100,-0.54947239,1.24726820
q016,doc003_p020,11,11.59389900,21,0.56663692,11.59389900,0.56663692,0.42886408,0.62118556,6.87649400,17.87626100,-0.54947239,1.24726820
q016,doc006_p019,5,12.34209900,22,0.54803282,12.34209900,0.54803282,0.49688371,0.61083120,6.87649400,17.87626100,-0.54947239,1.24726820
q016,doc006_p005,28,8.47066700,23,0.51222765,8.47066700,0.51222765,0.14492789,0.59090335,6.87649400,17.87626100,-0.54947239,1.24726820
q016,doc005_p002,50,6.87649400,24,0.51113892,6.87649400,0.51113892,0.00000000,0.59029740,6.87649400,17.87626100,-0.54947239,1.24726820
q016,doc006_p011,14,10.87154200,25,0.50243497,10.87154200,0.50243497,0.36319387,0.58545310,6.87649400,17.87626100,-0.54947239,1.24726820
q016,doc003_p022,48,7.01327200,26,0.49875197,7.01327200,0.49875197,0.01243463,0.58340328,6.87649400,17.87626100,-0.54947239,1.24726820
q016,doc006_p010,44,7.40988500,27,0.48520941,7.40988500,0.48520941,0.04849112,0.57586599,6.87649400,17.87626100,-0.54947239,1.24726820
q016,doc006_p012,45,7.16905900,28,0.48453969,7.16905900,0.48453969,0.02659738,0.57549325,6.87649400,17.87626100,-0.54947239,1.24726820
q016,doc003_p011,8,11.89481900,29,0.47186452,11.89481900,0.47186452,0.45622103,0.56843871,6.87649400,17.87626100,-0.54947239,1.24726820
q016,doc010_p002,30,8.35433400,30,0.44776690,8.35433400,0.44776690,0.13435194,0.55502686,6.87649400,17.87626100,-0.54947239,1.24726820
q016,doc006_p009,43,7.60517000,31,0.43447137,7.60517000,0.43447137,0.06624468,0.54762705,6.87649400,17.87626100,-0.54947239,1.24726820
q016,doc003_p008,47,7.04485900,32,0.43018627,7.04485900,0.43018627,0.01530623,0.54524212,6.87649400,17.87626100,-0.54947239,1.24726820
q016,doc006_p003,20,9.14044600,33,0.41756853,9.14044600,0.41756853,0.20581818,0.53821955,6.87649400,17.87626100,-0.54947239,1.24726820
q016,doc006_p006,36,8.06528800,34,0.41229180,8.06528800,0.41229180,0.10807447,0.53528272,6.87649400,17.87626100,-0.54947239,1.24726820
q016,doc007_p002,21,9.10376400,35,0.41173020,9.10376400,0.41173020,0.20248338,0.53497015,6.87649400,17.87626100,-0.54947239,1.24726820
q016,doc005_p009,16,10.39891800,36,0.39782742,10.39891800,0.39782742,0.32022715,0.52723237,6.87649400,17.87626100,-0.54947239,1.24726820
q016,doc007_p001,33,8.20223000,37,0.39167887,8.20223000,0.39167887,0.12052401,0.52381032,6.87649400,17.87626100,-0.54947239,1.24726820
q016,doc006_p014,49,7.01097400,38,0.38234058,7.01097400,0.38234058,0.01222571,0.51861297,6.87649400,17.87626100,-0.54947239,1.24726820
q016,doc003_p029,1,17.87626100,39,0.33388007,17.87626100,0.33388007,1.00000000,0.49164162,6.87649400,17.87626100,-0.54947239,1.24726820
q016,doc003_p001,46,7.14760700,40,0.32127455,7.14760700,0.32127455,0.02464716,0.48462585,6.87649400,17.87626100,-0.54947239,1.24726820
q016,doc003_p019,40,8.05380600,41,0.30771399,8.05380600,0.30771399,0.10703063,0.47707854,6.87649400,17.87626100,-0.54947239,1.24726820
q016,doc003_p010,29,8.45811100,42,0.29854208,8.45811100,0.29854208,0.14378641,0.47197379,6.87649400,17.87626100,-0.54947239,1.24726820
q016,doc010_p001,15,10.51996200,43,0.26411003,10.51996200,0.26411003,0.33123138,0.45281017,6.87649400,17.87626100,-0.54947239,1.24726820
q016,doc003_p017,10,11.89481900,44,0.25475422,11.89481900,0.25475422,0.45622103,0.44760307,6.87649400,17.87626100,-0.54947239,1.24726820
q016,doc003_p016,39,8.05380600,45,0.18022250,8.05380600,0.18022250,0.10703063,0.40612145,6.87649400,17.87626100,-0.54947239,1.24726820
q016,doc003_p014,6,12.28319900,46,0.14710429,12.28319900,0.14710429,0.49152905,0.38768906,6.87649400,17.87626100,-0.54947239,1.24726820
q016,doc003_p015,2,15.82329200,47,0.09751026,15.82329200,0.09751026,0.81336250,0.36008684,6.87649400,17.87626100,-0.54947239,1.24726820
q016,doc001_p004,37,8.05496600,48,0.05846925,8.05496600,0.05846925,0.10713609,0.33835805,6.87649400,17.87626100,-0.54947239,1.24726820
q016,doc002_p001,3,15.08507200,49,-0.10208221,15.08507200,-0.10208221,0.74625017,0.24900099,6.87649400,17.87626100,-0.54947239,1.24726820
q016,doc001_p003,26,8.61489200,50,-0.54947239,8.61489200,-0.54947239,0.15803953,0.00000000,6.87649400,17.87626100,-0.54947239,1.24726820
q017,doc003_p012,9,9.91729600,1,1.72633147,9.91729600,1.72633147,0.40261963,1.00000000,4.03307700,18.64791100,-0.44305298,1.72633147
q017,doc003_p013,14,7.65497500,2,1.03907537,7.65497500,1.03907537,0.24782341,0.68320225,4.03307700,18.64791100,-0.44305298,1.72633147
q017,doc001_p002,39,4.88741400,3,0.95697075,4.88741400,0.95697075,0.05845684,0.64535529,4.03307700,18.64791100,-0.44305298,1.72633147
q017,doc004_p015,50,4.03307700,4,0.76917648,4.03307700,0.76917648,0.00000000,0.55878959,4.03307700,18.64791100,-0.44305298,1.72633147
q017,doc005_p006,23,6.70579100,5,0.74798685,6.70579100,0.74798685,0.18287679,0.54902202,4.03307700,18.64791100,-0.44305298,1.72633147
q017,doc004_p010,25,5.97155700,6,0.74265766,5.97155700,0.74265766,0.13263784,0.54656547,4.03307700,18.64791100,-0.44305298,1.72633147
q017,doc004_p019,34,5.23947000,7,0.73430526,5.23947000,0.73430526,0.08254579,0.54271535,4.03307700,18.64791100,-0.44305298,1.72633147
q017,doc004_p014,37,5.12399900,8,0.72182488,5.12399900,0.72182488,0.07464484,0.53696239,4.03307700,18.64791100,-0.44305298,1.72633147
q017,doc004_p018,19,6.92817500,9,0.71537137,6.92817500,0.71537137,0.19809312,0.53398758,4.03307700,18.64791100,-0.44305298,1.72633147
q017,doc005_p004,21,6.83932300,10,0.70486063,6.83932300,0.70486063,0.19201354,0.52914254,4.03307700,18.64791100,-0.44305298,1.72633147
q017,doc006_p013,24,6.49654300,11,0.70255268,6.49654300,0.70255268,0.16855929,0.52807867,4.03307700,18.64791100,-0.44305298,1.72633147
q017,doc004_p009,45,4.50464500,12,0.66381955,4.50464500,0.66381955,0.03226639,0.51022424,4.03307700,18.64791100,-0.44305298,1.72633147
q017,doc004_p003,41,4.70233900,13,0.65801370,4.70233900,0.65801370,0.04579334,0.50754797,4.03307700,18.64791100,-0.44305298,1.72633147
q017,doc003_p006,26,5.90940100,14,0.62743580,5.90940100,0.62743580,0.12838490,0.49345277,4.03307700,18.64791100,-0.44305298,1.72633147
q017,doc005_p009,35,5.23085000,15,0.60529447,5.23085000,0.60529447,0.08195598,0.48324650,4.03307700,18.64791100,-0.44305298,1.72633147
q017,doc003_p020,22,6.72108700,16,0.59196365,6.72108700,0.59196365,0.18392340,0.47710152,4.03307700,18.64791100,-0.44305298,1.72633147
q017,doc004_p013,48,4.10860400,17,0.58654386,4.10860400,0.58654386,0.00516783,0.47460322,4.03307700,18.64791100,-0.44305298,1.72633147
q017,doc009_p003,32,5.46404300,18,0.58393848,5.46404300,0.58393848,0.09791189,0.47340224,4.03307700,18.64791100,-0.44305298,1.72633147
q017,doc006_p016,31,5.69336700,19,0.56856030,5.69336700,0.56856030,0.11360307,0.46631351,4.03307700,18.64791100,-0.44305298,1.72633147
q017,doc006_p011,46,4.26364600,20,0.55987567,4.26364600,0.55987567,0.01577637,0.46231024,4.03307700,18.64791100,-0.44305298,1.72633147
q017,doc006_p002,40,4.78737200,21,0.55808729,4.78737200,0.55808729,0.05161160,0.46148587,4.03307700,18.64791100,-0.44305298,1.72633147
q017,doc003_p004,8,10.53480500,22,0.54579073,10.53480500,0.54579073,0.44487183,0.45581764,4.03307700,18.64791100,-0.44305298,1.72633147
q017,doc003_p028,38,5.09721800,23,0.53332657,5.09721800,0.53332657,0.07281239,0.45007216,4.03307700,18.64791100,-0.44305298,1.72633147
q017,doc006_p019,12,8.26248200,24,0.52067184,8.26248200,0.52067184,0.28939124,0.44423883,4.03307700,18.64791100,-0.44305298,1.72633147
q017,doc003_p003,4,12.31718600,25,0.48407167,12.31718600,0.48407167,0.56682881,0.42736761,4.03307700,18.64791100,-0.44305298,1.72633147
q017,doc003_p011,13,7.65497500,26,0.46990782,7.65497500,0.46990782,0.24782341,0.42083864,4.03307700,18.64791100,-0.44305298,1.72633147
q017,doc005_p001,47,4.19693300,27,0.45594695,4.19693300,0.45594695,0.01121162,0.41440323,4.03307700,18.64791100,-0.44305298,1.72633147
q017,doc003_p022,20,6.90305700,28,0.44554600,6.90305700,0.44554600,0.19637445,0.40960881,4.03307700,18.64791100,-0.44305298,1.72633147
q017,doc010_p002,11,8.77777300,29,0.41357827,8.77777300,0.41357827,0.32464933,0.39487295,4.03307700,18.64791100,-0.44305298,1.72633147
q017,doc005_p008,30,5.74357700,30,0.40560749,5.74357700,0.40560749,0.11703862,0.39119874,4.03307700,18.64791100,-0.44305298,1.72633147
q017,doc006_p009,15,7.60517000,31,0.39760479,7.60517000,0.39760479,0.24441557,0.38750981,4.03307700,18.64791100,-0.44305298,1.72633147
q017,doc006_p003,16,7.34493100,32,0.38925743,7.34493100,0.38925743,0.22660907,0.38366201,4.03307700,18.64791100,-0.44305298,1.72633147
q017,doc006_p004,17,7.26100900,33,0.38148403,7.26100900,0.38148403,0.22086683,0.38007879,4.03307700,18.64791100,-0.44305298,1.72633147
q017,doc003_p010,7,10.75784100,34,0.33697090,10.75784100,0.33697090,0.46013277,0.35956000,4.03307700,18.64791100,-0.44305298,1.72633147
q017,doc006_p006,33,5.31814000,35,0.33079755,5.31814000,0.33079755,0.08792868,0.35671433,4.03307700,18.64791100,-0.44305298,1.72633147
q017,doc003_p029,1,18.64791100,36,0.32081240,18.64791100,0.32081240,1.00000000,0.35211158,4.03307700,18.64791100,-0.44305298,1.72633147
q017,doc003_p019,10,9.91729600,37,0.31951284,9.91729600,0.31951284,0.40261963,0.35151253,4.03307700,18.64791100,-0.44305298,1.72633147
q017,doc010_p001,49,4.04808500,38,0.31744570,4.04808500,0.31744570,0.00102690,0.35055966,4.03307700,18.64791100,-0.44305298,1.72633147
q017,doc003_p001,29,5.79106200,39,0.31521794,5.79106200,0.31521794,0.12028772,0.34953275,4.03307700,18.64791100,-0.44305298,1.72633147
q017,doc006_p010,27,5.87091400,40,0.30377656,5.87091400,0.30377656,0.12575148,0.34425873,4.03307700,18.64791100,-0.44305298,1.72633147
q017,doc003_p017,5,12.06323300,41,0.27771854,12.06323300,0.27771854,0.54945243,0.33224702,4.03307700,18.64791100,-0.44305298,1.72633147
q017,doc007_p002,18,7.02188800,42,0.26386139,7.02188800,0.26386139,0.20450530,0.32585942,4.03307700,18.64791100,-0.44305298,1.72633147
q017,doc001_p005,36,5.14629500,43,0.24190639,5.14629500,0.24190639,0.07617042,0.31573904,4.03307700,18.64791100,-0.44305298,1.72633147
q017,doc003_p016,2,14.45816600,44,0.21513385,14.45816600,0.21513385,0.71332244,0.30339796,4.03307700,18.64791100,-0.44305298,1.72633147
q017,doc003_p015,6,10.95048000,45,0.17867333,10.95048000,0.17867333,0.47331383,0.28659111,4.03307700,18.64791100,-0.44305298,1.72633147
q017,doc003_p014,3,14.14668900,46,0.17216390,14.14668900,0.17216390,0.69201005,0.28359053,4.03307700,18.64791100,-0.44305298,1.72633147
q017,doc001_p004,42,4.69085100,47,0.14998963,4.69085100,0.14998963,0.04500729,0.27336907,4.03307700,18.64791100,-0.44305298,1.72633147
q017,doc002_p001,28,5.79838700,48,-0.07854042,5.79838700,-0.07854042,0.12078892,0.16802580,4.03307700,18.64791100,-0.44305298,1.72633147
q017,doc001_p003,44,4.63702800,49,-0.28692779,4.63702800,-0.28692779,0.04132452,0.07196751,4.03307700,18.64791100,-0.44305298,1.72633147
q017,doc001_p001,43,4.68801800,50,-0.44305298,4.68801800,-0.44305298,0.04481344,0.00000000,4.03307700,18.64791100,-0.44305298,1.72633147
q018,doc003_p012,11,12.34609500,1,1.65191793,12.34609500,1.65191793,0.43972877,1.00000000,4.04808500,22.91883100,-0.35881823,1.65191793
q018,doc003_p013,5,13.44955100,2,1.00678480,13.44955100,1.00678480,0.49820320,0.67915575,4.04808500,22.91883100,-0.35881823,1.65191793
q018,doc001_p002,40,4.88741400,3,0.94316417,4.88741400,0.94316417,0.04447779,0.64751528,4.04808500,22.91883100,-0.35881823,1.65191793
q018,doc004_p019,35,5.23947000,4,0.84674758,5.23947000,0.84674758,0.06313396,0.59956439,4.04808500,22.91883100,-0.35881823,1.65191793
q018,doc005_p006,24,6.70579100,5,0.81663883,6.70579100,0.81663883,0.14083736,0.58459040,4.04808500,22.91883100,-0.35881823,1.65191793
q018,doc004_p018,22,6.92817500,6,0.80407226,6.92817500,0.80407226,0.15262195,0.57834066,4.04808500,22.91883100,-0.35881823,1.65191793
q018,doc004_p010,26,5.97155700,7,0.78704327,5.97155700,0.78704327,0.10192877,0.56987163,4.04808500,22.91883100,-0.35881823,1.65191793
q018,doc006_p013,25,6.49654300,8,0.77851444,6.49654300,0.77851444,0.12974887,0.56562999,4.04808500,22.91883100,-0.35881823,1.65191793
q018,doc004_p003,42,4.70233900,9,0.77552664,4.70233900,0.77552664,0.03467028,0.56414406,4.04808500,22.91883100,-0.35881823,1.65191793
q018,doc004_p014,38,5.12399900,10,0.76190019,5.12399900,0.76190019,0.05701492,0.55736722,4.04808500,22.91883100,-0.35881823,1.65191793
q018,doc004_p009,46,4.50464500,11,0.73869729,4.50464500,0.73869729,0.02419406,0.54582771,4.04808500,22.91883100,-0.35881823,1.65191793
q018,doc003_p004,8,12.92270800,12,0.70179111,12.92270800,0.70179111,0.47028469,0.52747315,4.04808500,22.91883100,-0.35881823,1.65191793
q018,doc005_p004,23,6.83932300,13,0.68106955,6.83932300,0.68106955,0.14791350,0.51716769,4.04808500,22.91883100,-0.35881823,1.65191793
q018,doc004_p013,49,4.10860400,14,0.67217678,4.10860400,0.67217678,0.00320703,0.51274505,4.04808500,22.91883100,-0.35881823,1.65191793
q018,doc009_p003,33,5.46404300,15,0.66521055,5.46404300,0.66521055,0.07503455,0.50928053,4.04808500,22.91883100,-0.35881823,1.65191793
q018,doc006_p019,16,8.26248200,16,0.65467489,8.26248200,0.65467489,0.22332964,0.50404083,4.04808500,22.91883100,-0.35881823,1.65191793
q018,doc006_p016,31,5.69336700,17,0.64266998,5.69336700,0.64266998,0.08718691,0.49807042,4.04808500,22.91883100,-0.35881823,1.65191793
q018,doc006_p011,47,4.26364600,18,0.64071202,4.26364600,0.64071202,0.01142302,0.49709667,4.04808500,22.91883100,-0.35881823,1.65191793
q018,doc003_p020,10,12.68997900,19,0.63043696,12.68997900,0.63043696,0.45795190,0.49198657,4.04808500,22.91883100,-0.35881823,1.65191793
q018,doc005_p001,48,4.19693300,20,0.62713259,4.19693300,0.62713259,0.00788776,0.49034321,4.04808500,22.91883100,-0.35881823,1.65191793
q018,doc006_p002,41,4.78737200,21,0.62525320,4.78737200,0.62525320,0.03917635,0.48940853,4.04808500,22.91883100,-0.35881823,1.65191793
q018,doc003_p003,6,13.33625900,22,0.61010247,13.33625900,0.61010247,0.49219962,0.48187361,4.04808500,22.91883100,-0.35881823,1.65191793
q018,doc005_p009,36,5.23085000,23,0.58888751,5.23085000,0.58888751,0.06267717,0.47132277,4.04808500,22.91883100,-0.35881823,1.65191793
q018,doc003_p028,39,5.09721800,24,0.58032465,5.09721800,0.58032465,0.05559574,0.46706420,4.04808500,22.91883100,-0.35881823,1.65191793
q018,doc003_p022,14,8.88474700,25,0.57269651,8.88474700,0.57269651,0.25630476,0.46327049,4.04808500,22.91883100,-0.35881823,1.65191793
q018,doc003_p011,4,13.44955100,26,0.52412832,13.44955100,0.52412832,0.49820320,0.43911606,4.04808500,22.91883100,-0.35881823,1.65191793
q018,doc010_p002,15,8.77777300,27,0.52057928,8.77777300,0.52057928,0.25063598,0.43735102,4.04808500,22.91883100,-0.35881823,1.65191793
q018,doc006_p004,19,7.26100900,28,0.49617070,7.26100900,0.49617070,0.17025951,0.42521189,4.04808500,22.91883100,-0.35881823,1.65191793
q018,doc006_p009,17,7.60517000,29,0.47952923,7.60517000,0.47952923,0.18849732,0.41693558,4.04808500,22.91883100,-0.35881823,1.65191793
q018,doc006_p003,18,7.34493100,30,0.46794897,7.34493100,0.46794897,0.17470671,0.41117637,4.04808500,22.91883100,-0.35881823,1.65191793
q018,doc006_p010,27,5.87091400,31,0.46581483,5.87091400,0.46581483,0.09659549,0.41011500,4.04808500,22.91883100,-0.35881823,1.65191793
q018,doc003_p007,32,5.63724500,32,0.46019489,5.63724500,0.46019489,0.08421289,0.40732003,4.04808500,22.91883100,-0.35881823,1.65191793
q018,doc006_p006,34,5.31814000,33,0.45098063,5.31814000,0.45098063,0.06730285,0.40273750,4.04808500,22.91883100,-0.35881823,1.65191793
q018,doc005_p008,30,5.74357700,34,0.44657311,5.74357700,0.44657311,0.08984764,0.40054551,4.04808500,22.91883100,-0.35881823,1.65191793
q018,doc003_p008,20,7.06440000,35,0.43809277,7.06440000,0.43809277,0.15984079,0.39632798,4.04808500,22.91883100,-0.35881823,1.65191793
q018,doc003_p010,7,13.11570900,36,0.41306731,13.11570900,0.41306731,0.48051222,0.38388206,4.04808500,22.91883100,-0.35881823,1.65191793
q018,doc007_p002,21,7.02188800,37,0.40892506,7.02188800,0.40892506,0.15758799,0.38182199,4.04808500,22.91883100,-0.35881823,1.65191793
q018,doc003_p001,29,5.79106200,38,0.38881361,5.79106200,0.38881361,0.09236397,0.37181996,4.04808500,22.91883100,-0.35881823,1.65191793
q018,doc003_p029,1,22.91883100,39,0.33144546,22.91883100,0.33144546,1.00000000,0.34328904,4.04808500,22.91883100,-0.35881823,1.65191793
q018,doc003_p019,13,12.34609500,40,0.31902203,12.34609500,0.31902203,0.43972877,0.33711049,4.04808500,22.91883100,-0.35881823,1.65191793
q018,doc010_p001,50,4.04808500,41,0.31600821,4.04808500,0.31600821,0.00000000,0.33561163,4.04808500,22.91883100,-0.35881823,1.65191793
q018,doc001_p005,37,5.14629500,42,0.29411501,5.14629500,0.29411501,0.05819643,0.32472348,4.04808500,22.91883100,-0.35881823,1.65191793
q018,doc003_p017,2,17.85780900,43,0.29359645,17.85780900,0.29359645,0.73180594,0.32446558,4.04808500,22.91883100,-0.35881823,1.65191793
q018,doc001_p004,43,4.69085100,44,0.26718357,4.69085100,0.26718357,0.03406150,0.31132966,4.04808500,22.91883100,-0.35881823,1.65191793
q018,doc003_p016,3,16.88696400,45,0.21658106,16.88696400,0.21658106,0.68035885,0.28616350,4.04808500,22.91883100,-0.35881823,1.65191793
q018,doc003_p015,9,12.68997900,46,0.21111691,12.68997900,0.21111691,0.45795190,0.28344601,4.04808500,22.91883100,-0.35881823,1.65191793
q018,doc003_p014,12,12.34609500,47,0.18716890,12.34609500,0.18716890,0.43972877,0.27153594,4.04808500,22.91883100,-0.35881823,1.65191793
q018,doc002_p001,28,5.79838700,48,0.05303520,5.79838700,0.05303520,0.09275214,0.20482719,4.04808500,22.91883100,-0.35881823,1.65191793
q018,doc001_p003,45,4.63702800,49,-0.21951485,4.63702800,-0.21951485,0.03120931,0.06927979,4.04808500,22.91883100,-0.35881823,1.65191793
q018,doc001_p001,44,4.68801800,50,-0.35881823,4.68801800,-0.35881823,0.03391138,0.00000000,4.04808500,22.91883100,-0.35881823,1.65191793
q019,doc003_p012,18,8.05380600,1,1.56236959,8.05380600,1.56236959,0.18987004,0.99999999,3.88162000,25.85552400,0.00988012,1.56236959
q019,doc004_p019,31,6.35467300,2,0.94227564,6.35467300,0.94227564,0.11254500,0.60058089,3.88162000,25.85552400,0.00988012,1.56236959
q019,doc005_p002,27,6.66593800,3,0.92733508,6.66593800,0.92733508,0.12671021,0.59095728,3.88162000,25.85552400,0.00988012,1.56236959
q019,doc004_p003,44,5.03900900,4,0.90726626,5.03900900,0.90726626,0.05267107,0.57803042,3.88162000,25.85552400,0.00988012,1.56236959
q019,doc004_p013,24,7.05255400,5,0.88599443,7.05255400,0.88599443,0.14430453,0.56432866,3.88162000,25.85552400,0.00988012,1.56236959
q019,doc005_p006,47,4.73122300,6,0.87047452,4.73122300,0.87047452,0.03866418,0.55433187,3.88162000,25.85552400,0.00988012,1.56236959
q019,doc006_p002,30,6.42572300,7,0.83709717,6.42572300,0.83709717,0.11577838,0.53283263,3.88162000,25.85552400,0.00988012,1.56236959
q019,doc004_p018,49,3.89828100,8,0.81551498,3.89828100,0.81551498,0.00075822,0.51893096,3.88162000,25.85552400,0.00988012,1.56236959
q019,doc004_p014,42,5.15958300,9,0.79613054,5.15958300,0.79613054,0.05815821,0.50644493,3.88162000,25.85552400,0.00988012,1.56236959
