query_id,page_id,coarse_rank,coarse_score,fine_rank,fine_score,bm25_score_raw,mv_score_raw,bm25_score_norm,mv_score_norm,query_bm25_min,query_bm25_max,query_mv_min,query_mv_max,page_tokens_before,page_tokens_after
q018,doc006_p004,19,7.26100900,5,0.31061569,7.26100900,0.31061569,0.01240089,0.82010783,7.06440000,22.91883100,-0.96500719,0.59042591,49,8
q018,doc003_p008,20,7.06440000,6,0.28188798,7.06440000,0.28188798,0.00000000,0.80163857,7.06440000,22.91883100,-0.96500719,0.59042591,49,8
q018,doc003_p003,6,13.33625900,7,0.26556259,13.33625900,0.26556259,0.39559029,0.79114285,7.06440000,22.91883100,-0.96500719,0.59042591,49,8
q018,doc006_p003,18,7.34493100,8,0.25687611,7.34493100,0.25687611,0.01769417,0.78555824,7.06440000,22.91883100,-0.96500719,0.59042591,49,8
q018,doc003_p019,13,12.34609500,9,0.15496236,12.34609500,0.15496236,0.33313684,0.72003710,7.06440000,22.91883100,-0.96500719,0.59042591,49,8
q018,doc003_p017,2,17.85780900,10,0.06224043,17.85780900,0.06224043,0.68078186,0.66042546,7.06440000,22.91883100,-0.96500719,0.59042591,49,8
q018,doc006_p009,17,7.60517000,11,0.02220223,7.60517000,0.02220223,0.03410845,0.63468459,7.06440000,22.91883100,-0.96500719,0.59042591,49,8
q018,doc006_p019,16,8.26248200,12,-0.05815876,8.26248200,-0.05815876,0.07556764,0.58301988,7.06440000,22.91883100,-0.96500719,0.59042591,49,8
q018,doc003_p029,1,22.91883100,13,-0.14373116,22.91883100,-0.14373116,1.00000000,0.52800472,7.06440000,22.91883100,-0.96500719,0.59042591,49,8
q018,doc003_p013,5,13.44955100,14,-0.23790093,13.44955100,-0.23790093,0.40273606,0.46746225,7.06440000,22.91883100,-0.96500719,0.59042591,49,8
q018,doc003_p014,12,12.34609500,15,-0.28812453,12.34609500,-0.28812453,0.33313684,0.43517311,7.06440000,22.91883100,-0.96500719,0.59042591,49,8
q018,doc003_p012,11,12.34609500,16,-0.30007648,12.34609500,-0.30007648,0.33313684,0.42748911,7.06440000,22.91883100,-0.96500719,0.59042591,49,8
q018,doc003_p016,3,16.88696400,17,-0.39592499,16.88696400,-0.39592499,0.61954693,0.36586736,7.06440000,22.91883100,-0.96500719,0.59042591,49,8
q018,doc003_p015,9,12.68997900,18,-0.47762415,12.68997900,-0.47762415,0.35482692,0.31334233,7.06440000,22.91883100,-0.96500719,0.59042591,49,8
q018,doc003_p011,4,13.44955100,19,-0.50728023,13.44955100,-0.50728023,0.40273606,0.29427621,7.06440000,22.91883100,-0.96500719,0.59042591,49,8
q018,doc003_p010,7,13.11570900,20,-0.96500719,13.11570900,-0.96500719,0.38167935,0.00000000,7.06440000,22.91883100,-0.96500719,0.59042591,49,8
q019,doc003_p007,4,13.19295000,1,0.54394251,13.19295000,0.54394251,0.28868809,0.99999999,8.05380600,25.85552400,-0.91635859,0.54394251,49,8
q019,doc003_p004,7,12.54174200,2,0.52474993,12.54174200,0.52474993,0.25210690,0.98685710,8.05380600,25.85552400,-0.91635859,0.54394251,49,8
q019,doc003_p022,6,12.67014500,3,0.50263047,12.67014500,0.50263047,0.25931986,0.97170991,8.05380600,25.85552400,-0.91635859,0.54394251,49,8
q019,doc006_p013,2,15.91038500,4,0.49369580,15.91038500,0.49369580,0.44133825,0.96559153,8.05380600,25.85552400,-0.91635859,0.54394251,49,8
q019,doc006_p016,12,8.84723900,5,0.48269394,8.84723900,0.48269394,0.04457059,0.95805757,8.05380600,25.85552400,-0.91635859,0.54394251,49,8
q019,doc003_p008,3,14.40199600,6,0.41685808,14.40199600,0.41685808,0.35660547,0.91297381,8.05380600,25.85552400,-0.91635859,0.54394251,49,8
q019,doc003_p003,5,12.68866800,7,0.27449909,12.68866800,0.27449909,0.26036038,0.81548776,8.05380600,25.85552400,-0.91635859,0.54394251,49,8
q019,doc003_p020,8,12.36507700,8,0.09959519,12.36507700,0.09959519,0.24218286,0.69571527,8.05380600,25.85552400,-0.91635859,0.54394251,49,8
q019,doc003_p019,9,12.02119300,9,-0.01006728,12.02119300,-0.01006728,0.22286540,0.62061948,8.05380600,25.85552400,-0.91635859,0.54394251,49,8
q019,doc003_p018,10,11.10428100,10,-0.07774151,11.10428100,-0.07774151,0.17135846,0.57427682,8.05380600,25.85552400,-0.91635859,0.54394251,49,8
q019,doc006_p019,11,11.10252800,11,-0.18236411,11.10252800,-0.18236411,0.17125999,0.50263228,8.05380600,25.85552400,-0.91635859,0.54394251,49,8
q019,doc003_p017,17,8.15244400,12,-0.26057649,8.15244400,-0.26057649,0.00554093,0.44907321,8.05380600,25.85552400,-0.91635859,0.54394251,49,8
q019,doc003_p029,1,25.85552400,13,-0.35266194,25.85552400,-0.35266194,1.00000000,0.38601398,8.05380600,25.85552400,-0.91635859,0.54394251,49,8
q019,doc006_p011,13,8.73971900,14,-0.41245234,8.73971900,-0.41245234,0.03853072,0.34507010,8.05380600,25.85552400,-0.91635859,0.54394251,49,8
q019,doc003_p012,18,8.05380600,15,-0.50613374,8.05380600,-0.50613374,0.00000000,0.28091799,8.05380600,25.85552400,-0.91635859,0.54394251,49,8
q019,doc003_p014,19,8.05380600,16,-0.51735562,8.05380600,-0.51735562,0.00000000,0.27323335,8.05380600,25.85552400,-0.91635859,0.54394251,49,8
q019,doc003_p011,15,8.15244400,17,-0.53118855,8.15244400,-0.53118855,0.00554093,0.26376070,8.05380600,25.85552400,-0.91635859,0.54394251,49,8
q019,doc003_p013,16,8.15244400,18,-0.60573667,8.15244400,-0.60573667,0.00554093,0.21271087,8.05380600,25.85552400,-0.91635859,0.54394251,49,8
q019,doc003_p016,20,8.05380600,19,-0.66906083,8.05380600,-0.66906083,0.00000000,0.16934710,8.05380600,25.85552400,-0.91635859,0.54394251,49,8
q019,doc003_p015,14,8.39769100,20,-0.91635859,8.39769100,-0.91635859,0.01931752,0.00000000,8.05380600,25.85552400,-0.91635859,0.54394251,49,8
q020,doc004_p010,17,5.47649200,1,0.71345764,5.47649200,0.71345764,0.03259765,0.99999999,5.20935100,13.40445000,-0.43049666,0.71345764,49,8
q020,doc005_p004,6,7.03630600,2,0.70780927,7.03630600,0.70780927,0.22293263,0.99506241,5.20935100,13.40445000,-0.43049666,0.71345764,49,8
q020,doc003_p020,8,6.39618500,3,0.60480106,6.39618500,0.60480106,0.14482241,0.90501667,5.20935100,13.40445000,-0.43049666,0.71345764,49,8
q020,doc010_p002,13,5.66062600,4,0.58548272,5.66062600,0.58548272,0.05506645,0.88812933,5.20935100,13.40445000,-0.43049666,0.71345764,49,8
q020,doc003_p009,19,5.28720000,5,0.57556266,5.28720000,0.57556266,0.00949946,0.87945761,5.20935100,13.40445000,-0.43049666,0.71345764,49,8
q020,doc003_p004,2,10.89154100,6,0.56536627,10.89154100,0.56536627,0.69336441,0.87054432,5.20935100,13.40445000,-0.43049666,0.71345764,49,8
q020,doc003_p006,12,5.73497400,7,0.56206709,5.73497400,0.56206709,0.06413870,0.86766031,5.20935100,13.40445000,-0.43049666,0.71345764,49,8
q020,doc003_p022,11,5.74628900,8,0.50170469,5.74628900,0.50170469,0.06551940,0.81489387,5.20935100,13.40445000,-0.43049666,0.71345764,49,8
q020,doc003_p003,5,7.56154600,9,0.42753929,7.56154600,0.42753929,0.28702460,0.75006138,5.20935100,13.40445000,-0.43049666,0.71345764,49,8
q020,doc003_p019,3,9.59239400,10,0.42133698,9.59239400,0.42133698,0.53483710,0.74463957,5.20935100,13.40445000,-0.43049666,0.71345764,49,8
q020,doc006_p009,9,6.14343900,11,0.24010326,6.14343900,0.24010326,0.11398130,0.58621215,5.20935100,13.40445000,-0.43049666,0.71345764,49,8
q020,doc006_p019,4,8.72530300,12,0.18932843,8.72530300,0.18932843,0.42903106,0.54182679,5.20935100,13.40445000,-0.43049666,0.71345764,49,8
q020,doc003_p029,1,13.40445000,13,0.15928608,13.40445000,0.15928608,1.00000000,0.51556494,5.20935100,13.40445000,-0.43049666,0.71345764,49,8
q020,doc005_p006,10,6.12932600,14,0.02725080,6.12932600,0.02725080,0.11225917,0.40014488,5.20935100,13.40445000,-0.43049666,0.71345764,49,8
q020,doc003_p014,15,5.62500700,15,0.01365775,5.62500700,0.01365775,0.05072007,0.38826237,5.20935100,13.40445000,-0.43049666,0.71345764,49,8
q020,doc003_p012,14,5.62500700,16,-0.01805481,5.62500700,-0.01805481,0.05072007,0.36054049,5.20935100,13.40445000,-0.43049666,0.71345764,49,8
q020,doc003_p016,16,5.62500700,17,-0.10055964,5.62500700,-0.10055964,0.05072007,0.28841801,5.20935100,13.40445000,-0.43049666,0.71345764,49,8
q020,doc007_p002,7,6.94890000,18,-0.12383581,6.94890000,-0.12383581,0.21226699,0.26807089,5.20935100,13.40445000,-0.43049666,0.71345764,49,8
q020,doc010_p001,20,5.20935100,19,-0.25307259,5.20935100,-0.25307259,0.00000000,0.15509716,5.20935100,13.40445000,-0.43049666,0.71345764,49,8
q020,doc003_p010,18,5.46073400,20,-0.43049666,5.46073400,-0.43049666,0.03067480,0.00000000,5.20935100,13.40445000,-0.43049666,0.71345764,49,8
q021,doc005_p004,6,7.03630600,1,0.61557466,7.03630600,0.61557466,0.21708890,0.99999999,5.14663700,13.85122300,-0.50276542,0.61557466,49,8
q021,doc004_p010,17,5.47649200,2,0.58604652,5.47649200,0.58604652,0.03789439,0.97359645,5.14663700,13.85122300,-0.50276542,0.61557466,49,8
q021,doc003_p004,4,8.67766900,3,0.48538679,8.67766900,0.48538679,0.40565192,0.88358829,5.14663700,13.85122300,-0.50276542,0.61557466,49,8
q021,doc010_p002,16,5.66062600,4,0.45050859,5.66062600,0.45050859,0.05904807,0.85240082,5.14663700,13.85122300,-0.50276542,0.61557466,49,8
q021,doc003_p009,18,5.28720000,5,0.43848836,5.28720000,0.43848836,0.01614815,0.84165254,5.14663700,13.85122300,-0.50276542,0.61557466,49,8
q021,doc003_p006,15,5.73497400,6,0.43309388,5.73497400,0.43309388,0.06758931,0.83682889,5.14663700,13.85122300,-0.50276542,0.61557466,49,8
q021,doc003_p020,2,9.93627900,7,0.39463639,9.93627900,0.39463639,0.55024351,0.80244088,5.14663700,13.85122300,-0.50276542,0.61557466,49,8
q021,doc003_p003,5,7.76300800,8,0.31599727,7.76300800,0.31599727,0.30057386,0.73212317,5.14663700,13.85122300,-0.50276542,0.61557466,49,8
q021,doc006_p003,20,5.14663700,9,0.31231573,5.14663700,0.31231573,0.00000000,0.72883120,5.14663700,13.85122300,-0.50276542,0.61557466,49,8
q021,doc003_p019,8,6.39618500,10,0.25253806,6.39618500,0.25253806,0.14355054,0.67537906,5.14663700,13.85122300,-0.50276542,0.61557466,49,8
q021,doc003_p017,14,5.79457600,11,0.10861826,5.79457600,0.10861826,0.07443651,0.54668851,5.14663700,13.85122300,-0.50276542,0.61557466,49,8
q021,doc006_p009,9,6.14343900,12,0.07013835,6.14343900,0.07013835,0.11451458,0.51228045,5.14663700,13.85122300,-0.50276542,0.61557466,49,8
q021,doc006_p019,3,8.72530300,13,0.05674540,8.72530300,0.05674540,0.41112420,0.50030471,5.14663700,13.85122300,-0.50276542,0.61557466,49,8
q021,doc003_p029,1,13.85122300,14,-0.04021728,13.85122300,-0.04021728,1.00000000,0.41360240,5.14663700,13.85122300,-0.50276542,0.61557466,49,8
q021,doc003_p013,13,5.79457600,15,-0.16997734,5.79457600,-0.16997734,0.07443651,0.29757324,5.14663700,13.85122300,-0.50276542,0.61557466,49,8
q021,doc005_p006,10,6.12932600,16,-0.19017957,6.12932600,-0.19017957,0.11289325,0.27950876,5.14663700,13.85122300,-0.50276542,0.61557466,49,8
q021,doc007_p002,7,6.94890000,17,-0.29264691,6.94890000,-0.29264691,0.20704753,0.18788427,5.14663700,13.85122300,-0.50276542,0.61557466,49,8
q021,doc003_p011,12,5.79457600,18,-0.35093784,5.79457600,-0.35093784,0.07443651,0.13576155,5.14663700,13.85122300,-0.50276542,0.61557466,49,8
q021,doc003_p015,11,5.96889200,19,-0.35715398,5.96889200,-0.35715398,0.09446228,0.13020318,5.14663700,13.85122300,-0.50276542,0.61557466,49,8
q021,doc010_p001,19,5.20935100,20,-0.50276542,5.20935100,-0.50276542,0.00720471,0.00000000,5.14663700,13.85122300,-0.50276542,0.61557466,49,8
q022,doc004_p019,20,4.22575700,1,0.38634598,4.22575700,0.38634598,0.00000000,0.99999999,4.22575700,13.30248400,-0.80194771,0.38634598,49,8
q022,doc003_p026,10,6.23359500,2,0.28453970,6.23359500,0.28453970,0.22120727,0.91432565,4.22575700,13.30248400,-0.80194771,0.38634598,49,8
q022,doc006_p013,5,8.41818700,3,0.27750951,8.41818700,0.27750951,0.46188786,0.90840944,4.22575700,13.30248400,-0.80194771,0.38634598,49,8
q022,doc006_p016,19,4.31206200,4,0.23431176,4.31206200,0.23431176,0.00950838,0.87205669,4.22575700,13.30248400,-0.80194771,0.38634598,49,8
q022,doc003_p025,11,6.16568700,5,0.22699343,6.16568700,0.22699343,0.21372572,0.86589800,4.22575700,13.30248400,-0.80194771,0.38634598,49,8
q022,doc010_p002,14,5.66062600,6,0.20573388,5.66062600,0.20573388,0.15808220,0.84800718,4.22575700,13.30248400,-0.80194771,0.38634598,49,8
q022,doc003_p022,3,10.72102900,7,0.19674672,10.72102900,0.19674672,0.71559627,0.84044410,4.22575700,13.30248400,-0.80194771,0.38634598,49,8
q022,doc003_p006,2,10.88195300,8,0.11535817,10.88195300,0.11535817,0.73332557,0.77195215,4.22575700,13.30248400,-0.80194771,0.38634598,49,8
q022,doc003_p024,13,6.12564800,9,-0.12847207,6.12564800,-0.12847207,0.20931455,0.56675857,4.22575700,13.30248400,-0.80194771,0.38634598,49,8
q022,doc003_p023,9,6.23359500,10,-0.16947155,6.23359500,-0.16947155,0.22120727,0.53225575,4.22575700,13.30248400,-0.80194771,0.38634598,49,8
q022,doc006_p011,6,7.37334100,11,-0.19293743,7.37334100,-0.19293743,0.34677522,0.51250821,4.22575700,13.30248400,-0.80194771,0.38634598,49,8
q022,doc003_p029,1,13.30248400,12,-0.20866750,13.30248400,-0.20866750,1.00000000,0.49927069,4.22575700,13.30248400,-0.80194771,0.38634598,49,8
q022,doc004_p015,17,4.55900700,13,-0.21442732,4.55900700,-0.21442732,0.03671478,0.49442355,4.22575700,13.30248400,-0.80194771,0.38634598,49,8
q022,doc006_p009,12,6.14343900,14,-0.21985069,6.14343900,-0.21985069,0.21127461,0.48985955,4.22575700,13.30248400,-0.80194771,0.38634598,49,8
q022,doc005_p009,16,4.61154800,15,-0.29133362,4.61154800,-0.29133362,0.04250332,0.42970361,4.22575700,13.30248400,-0.80194771,0.38634598,49,8
q022,doc006_p019,7,6.45408400,16,-0.29478979,6.45408400,-0.29478979,0.24549896,0.42679509,4.22575700,13.30248400,-0.80194771,0.38634598,49,8
q022,doc005_p006,15,5.46510700,17,-0.42597464,5.46510700,-0.42597464,0.13654151,0.31639743,4.22575700,13.30248400,-0.80194771,0.38634598,49,8
q022,doc007_p002,18,4.52828800,18,-0.59246773,4.52828800,-0.59246773,0.03333041,0.17628637,4.22575700,13.30248400,-0.80194771,0.38634598,49,8
q022,doc003_p027,8,6.38838700,19,-0.63302070,6.38838700,-0.63302070,0.23826099,0.14215931,4.22575700,13.30248400,-0.80194771,0.38634598,49,8
q022,doc004_p014,4,9.73059500,20,-0.80194771,9.73059500,-0.80194771,0.60647830,0.00000000,4.22575700,13.30248400,-0.80194771,0.38634598,49,8
q023,doc004_p019,20,4.22575700,1,0.27352369,4.22575700,0.27352369,0.00000000,0.99999999,4.22575700,13.30248400,-0.80382270,0.27352369,49,8
q023,doc003_p026,10,6.23359500,2,0.20410976,6.23359500,0.20410976,0.22120727,0.93556953,4.22575700,13.30248400,-0.80382270,0.27352369,49,8
q023,doc006_p013,5,8.41818700,3,0.16115341,8.41818700,0.16115341,0.46188786,0.89569716,4.22575700,13.30248400,-0.80382270,0.27352369,49,8
q023,doc003_p025,11,6.16568700,4,0.13889705,6.16568700,0.13889705,0.21372572,0.87503866,4.22575700,13.30248400,-0.80382270,0.27352369,49,8
q023,doc006_p016,19,4.31206200,5,0.11453380,4.31206200,0.11453380,0.00950838,0.85242453,4.22575700,13.30248400,-0.80382270,0.27352369,49,8
q023,doc003_p022,3,10.72102900,6,0.11276269,10.72102900,0.11276269,0.71559627,0.85078058,4.22575700,13.30248400,-0.80382270,0.27352369,49,8
q023,doc010_p002,14,5.66062600,7,0.11213516,5.66062600,0.11213516,0.15808220,0.85019810,4.22575700,13.30248400,-0.80382270,0.27352369,49,8
q023,doc003_p006,2,10.88195300,8,-0.00819444,10.88195300,-0.00819444,0.73332557,0.73850737,4.22575700,13.30248400,-0.80382270,0.27352369,49,8
q023,doc006_p011,6,7.37334100,9,-0.19960806,7.37334100,-0.19960806,0.34677522,0.56083599,4.22575700,13.30248400,-0.80382270,0.27352369,49,8
q023,doc003_p024,13,6.12564800,10,-0.24172647,6.12564800,-0.24172647,0.20931455,0.52174141,4.22575700,13.30248400,-0.80382270,0.27352369,49,8
q023,doc004_p015,17,4.55900700,11,-0.26231486,4.55900700,-0.26231486,0.03671478,0.50263113,4.22575700,13.30248400,-0.80382270,0.27352369,49,8
q023,doc003_p023,9,6.23359500,12,-0.30802211,6.23359500,-0.30802211,0.22120727,0.46020536,4.22575700,13.30248400,-0.80382270,0.27352369,49,8
q023,doc006_p009,12,6.14343900,13,-0.31967899,6.14343900,-0.31967899,0.21127461,0.44938537,4.22575700,13.30248400,-0.80382270,0.27352369,49,8
q023,doc003_p029,1,13.30248400,14,-0.33193830,13.30248400,-0.33193830,1.00000000,0.43800620,4.22575700,13.30248400,-0.80382270,0.27352369,49,8
q023,doc005_p009,16,4.61154800,15,-0.37238359,4.61154800,-0.37238359,0.04250332,0.40046461,4.22575700,13.30248400,-0.80382270,0.27352369,49,8
q023,doc006_p019,7,6.45408400,16,-0.39595214,6.45408400,-0.39595214,0.24549896,0.37858813,4.22575700,13.30248400,-0.80382270,0.27352369,49,8
q023,doc005_p006,15,5.46510700,17,-0.41903749,5.46510700,-0.41903749,0.13654151,0.35716016,4.22575700,13.30248400,-0.80382270,0.27352369,49,8
q023,doc007_p002,18,4.52828800,18,-0.71686429,4.52828800,-0.71686429,0.03333041,0.08071537,4.22575700,13.30248400,-0.80382270,0.27352369,49,8
q023,doc003_p027,8,6.38838700,19,-0.72169638,6.38838700,-0.72169638,0.23826099,0.07623019,4.22575700,13.30248400,-0.80382270,0.27352369,49,8
q023,doc004_p014,4,9.73059500,20,-0.80382270,9.73059500,-0.80382270,0.60647830,0.00000000,4.22575700,13.30248400,-0.80382270,0.27352369,49,8
q024,doc005_p004,15,6.04127200,1,0.67985994,6.04127200,0.67985994,0.18241473,0.99999999,4.54532400,12.74613100,-1.05196249,0.67985994,49,8
q024,doc009_p003,20,4.54532400,2,0.42166609,4.54532400,0.42166609,0.00000000,0.85091205,4.54532400,12.74613100,-1.05196249,0.67985994,49,8
q024,doc003_p004,7,9.18517400,3,0.33275580,9.18517400,0.33275580,0.56577968,0.79957290,4.54532400,12.74613100,-1.05196249,0.67985994,49,8
q024,doc003_p026,12,6.23359500,4,0.28464168,6.23359500,0.28464168,0.20586645,0.77179054,4.54532400,12.74613100,-1.05196249,0.67985994,49,8
q024,doc006_p013,16,5.66819700,5,0.27405840,5.66819700,0.27405840,0.13692226,0.76567947,4.54532400,12.74613100,-1.05196249,0.67985994,49,8
q024,doc003_p025,2,11.87510600,6,0.24103692,11.87510600,0.24103692,0.89378789,0.74661200,4.54532400,12.74613100,-1.05196249,0.67985994,49,8
q024,doc010_p002,17,5.66062600,7,0.20599627,5.66062600,0.20599627,0.13599905,0.72637860,4.54532400,12.74613100,-1.05196249,0.67985994,49,8
q024,doc003_p006,4,10.88195300,8,0.15941755,10.88195300,0.15941755,0.77268359,0.69948282,4.54532400,12.74613100,-1.05196249,0.67985994,49,8
q024,doc003_p022,5,10.72102900,9,0.14636880,10.72102900,0.14636880,0.75306064,0.69194812,4.54532400,12.74613100,-1.05196249,0.67985994,49,8
q024,doc004_p018,19,4.80673400,10,0.08707708,4.80673400,0.08707708,0.03187613,0.65771152,4.54532400,12.74613100,-1.05196249,0.67985994,49,8
q024,doc006_p004,13,6.17287700,11,0.04707886,6.17287700,0.04707886,0.19846254,0.63461549,4.54532400,12.74613100,-1.05196249,0.67985994,49,8
q024,doc006_p003,18,5.14663700,12,-0.02338463,5.14663700,-0.02338463,0.07332364,0.59392801,4.54532400,12.74613100,-1.05196249,0.67985994,49,8
q024,doc003_p024,3,11.79799100,13,-0.26165724,11.79799100,-0.26165724,0.88438455,0.45634312,4.54532400,12.74613100,-1.05196249,0.67985994,49,8
q024,doc003_p029,1,12.74613100,14,-0.29744688,12.74613100,-0.29744688,1.00000000,0.43567723,4.54532400,12.74613100,-1.05196249,0.67985994,49,8
q024,doc003_p023,11,6.23359500,15,-0.31652904,6.23359500,-0.31652904,0.20586645,0.42465869,4.54532400,12.74613100,-1.05196249,0.67985994,49,8
q024,doc006_p009,14,6.14343900,16,-0.36109653,6.14343900,-0.36109653,0.19487289,0.39892425,4.54532400,12.74613100,-1.05196249,0.67985994,49,8
q024,doc006_p019,9,6.45408400,17,-0.41921341,6.45408400,-0.41921341,0.23275270,0.36536602,4.54532400,12.74613100,-1.05196249,0.67985994,49,8
q024,doc005_p006,8,6.92012800,18,-0.61862361,6.92012800,-0.61862361,0.28958174,0.25022131,4.54532400,12.74613100,-1.05196249,0.67985994,49,8
q024,doc003_p027,10,6.38838700,19,-0.85662431,6.38838700,-0.85662431,0.22474166,0.11279342,4.54532400,12.74613100,-1.05196249,0.67985994,49,8
q024,doc004_p014,6,9.73059500,20,-1.05196249,9.73059500,-1.05196249,0.63228789,0.00000000,4.54532400,12.74613100,-1.05196249,0.67985994,49,8
q025,doc005_p004,13,6.04127200,1,0.46477193,6.04127200,0.46477193,0.22919206,0.99999999,4.04764900,12.74613100,-0.71737581,0.46477193,49,8
q025,doc003_p004,14,5.77248900,2,0.27190208,5.77248900,0.27190208,0.19829207,0.83684792,4.04764900,12.74613100,-0.71737581,0.46477193,49,8
q025,doc003_p026,9,6.23359500,3,0.26193327,6.23359500,0.26193327,0.25130201,0.82841513,4.04764900,12.74613100,-0.71737581,0.46477193,49,8
q025,doc006_p013,15,5.66819700,4,0.24653330,5.66819700,0.24653330,0.18630239,0.81538802,4.04764900,12.74613100,-0.71737581,0.46477193,49,8
q025,doc003_p025,10,6.16568700,5,0.22287548,6.16568700,0.22287548,0.24349513,0.79537544,4.04764900,12.74613100,-0.71737581,0.46477193,49,8
q025,doc010_p002,16,5.66062600,6,0.20510414,5.66062600,0.20510414,0.18543201,0.78034235,4.04764900,12.74613100,-0.71737581,0.46477193,49,8
q025,doc006_p016,19,4.31206200,7,0.18956751,4.31206200,0.18956751,0.03039760,0.76719963,4.04764900,12.74613100,-0.71737581,0.46477193,49,8
q025,doc003_p022,3,10.72102900,8,0.16031602,10.72102900,0.16031602,0.76718903,0.74245527,4.04764900,12.74613100,-0.71737581,0.46477193,49,8
q025,doc003_p006,2,10.88195300,9,0.09613732,10.88195300,0.09613732,0.78568927,0.68816536,4.04764900,12.74613100,-0.71737581,0.46477193,49,8
q025,doc006_p003,17,5.14663700,10,0.03799491,5.14663700,0.03799491,0.12634250,0.63898165,4.04764900,12.74613100,-0.71737581,0.46477193,49,8
q025,doc003_p024,12,6.12564800,11,-0.14230374,6.12564800,-0.14230374,0.23889214,0.48646379,4.04764900,12.74613100,-0.71737581,0.46477193,49,8
q025,doc003_p023,8,6.23359500,12,-0.19286291,6.23359500,-0.19286291,0.25130201,0.44369488,4.04764900,12.74613100,-0.71737581,0.46477193,49,8
q025,doc003_p029,1,12.74613100,13,-0.20872858,12.74613100,-0.20872858,1.00000000,0.43027382,4.04764900,12.74613100,-0.71737581,0.46477193,49,8
q025,doc005_p009,20,4.04764900,14,-0.21960428,4.04764900,-0.21960428,0.00000000,0.42107387,4.04764900,12.74613100,-0.71737581,0.46477193,49,8
q025,doc006_p009,11,6.14343900,15,-0.23611222,6.14343900,-0.23611222,0.24093744,0.40710951,4.04764900,12.74613100,-0.71737581,0.46477193,49,8
q025,doc006_p019,6,6.45408400,16,-0.28155977,6.45408400,-0.28155977,0.27664999,0.36866461,4.04764900,12.74613100,-0.71737581,0.46477193,49,8
q025,doc005_p006,5,6.92012800,17,-0.33630031,6.92012800,-0.33630031,0.33022762,0.32235861,4.04764900,12.74613100,-0.71737581,0.46477193,49,8
q025,doc007_p002,18,4.52828800,18,-0.60700983,4.52828800,-0.60700983,0.05525550,0.09336056,4.04764900,12.74613100,-0.71737581,0.46477193,49,8
q025,doc003_p027,7,6.38838700,19,-0.61196959,6.38838700,-0.61196959,0.26909730,0.08916501,4.04764900,12.74613100,-0.71737581,0.46477193,49,8
q025,doc004_p014,4,9.73059500,20,-0.71737581,9.73059500,-0.71737581,0.65332618,0.00000000,4.04764900,12.74613100,-0.71737581,0.46477193,49,8
q026,doc004_p019,20,4.22575700,1,0.41284665,4.22575700,0.41284665,0.00000000,0.99999999,4.22575700,13.30248400,-0.80202621,0.41284665,49,8
q026,doc003_p026,10,6.23359500,2,0.34833327,6.23359500,0.34833327,0.22120727,0.94689700,4.22575700,13.30248400,-0.80202621,0.41284665,49,8
q026,doc006_p013,5,8.41818700,3,0.31606770,8.41818700,0.31606770,0.46188786,0.92033820,4.22575700,13.30248400,-0.80202621,0.41284665,49,8
q026,doc003_p025,11,6.16568700,4,0.28505760,6.16568700,0.28505760,0.21372572,0.89481281,4.22575700,13.30248400,-0.80202621,0.41284665,49,8
q026,doc003_p022,3,10.72102900,5,0.27122048,10.72102900,0.27122048,0.71559627,0.88342304,4.22575700,13.30248400,-0.80202621,0.41284665,49,8
q026,doc006_p016,19,4.31206200,6,0.26739156,4.31206200,0.26739156,0.00950838,0.88027134,4.22575700,13.30248400,-0.80202621,0.41284665,49,8
q026,doc010_p002,14,5.66062600,7,0.26249340,5.66062600,0.26249340,0.15808220,0.87623951,4.22575700,13.30248400,-0.80202621,0.41284665,49,8
q026,doc003_p006,2,10.88195300,8,0.15999004,10.88195300,0.15999004,0.73332557,0.79186578,4.22575700,13.30248400,-0.80202621,0.41284665,49,8
q026,doc003_p024,13,6.12564800,9,-0.06151639,6.12564800,-0.06151639,0.20931455,0.60953688,4.22575700,13.30248400,-0.80202621,0.41284665,49,8
q026,doc003_p023,9,6.23359500,10,-0.09007403,6.23359500,-0.09007403,0.22120727,0.58603019,4.22575700,13.30248400,-0.80202621,0.41284665,49,8
q026,doc006_p011,6,7.37334100,11,-0.15941505,7.37334100,-0.15941505,0.34677522,0.52895342,4.22575700,13.30248400,-0.80202621,0.41284665,49,8
q026,doc003_p029,1,13.30248400,12,-0.17263365,13.30248400,-0.17263365,1.00000000,0.51807278,4.22575700,13.30248400,-0.80202621,0.41284665,49,8
q026,doc006_p009,12,6.14343900,13,-0.17540723,6.14343900,-0.17540723,0.21127461,0.51578976,4.22575700,13.30248400,-0.80202621,0.41284665,49,8
q026,doc004_p015,17,4.55900700,14,-0.21648315,4.55900700,-0.21648315,0.03671478,0.48197888,4.22575700,13.30248400,-0.80202621,0.41284665,49,8
q026,doc006_p019,7,6.45408400,15,-0.22324365,6.45408400,-0.22324365,0.24549896,0.47641410,4.22575700,13.30248400,-0.80202621,0.41284665,49,8
q026,doc005_p009,16,4.61154800,16,-0.24661227,4.61154800,-0.24661227,0.04250332,0.45717865,4.22575700,13.30248400,-0.80202621,0.41284665,49,8
q026,doc005_p006,15,5.46510700,17,-0.41357359,5.46510700,-0.41357359,0.13654151,0.31974755,4.22575700,13.30248400,-0.80202621,0.41284665,49,8
