query_id,page_id,coarse_rank,coarse_score,fine_rank,fine_score,bm25_score_raw,mv_score_raw,bm25_score_norm,mv_score_norm,query_bm25_min,query_bm25_max,query_mv_min,query_mv_max,page_tokens_before,page_tokens_after
q016,doc006_p005,28,8.47066700,18,0.44734630,8.47066700,0.44734630,0.14492789,0.77119485,6.87649400,17.87626100,-0.77151394,0.80896890,49,24
q016,doc003_p006,4,12.36978100,19,0.44064733,12.36978100,0.44064733,0.49940031,0.76695629,6.87649400,17.87626100,-0.77151394,0.80896890,49,24
q016,doc006_p011,14,10.87154200,20,0.42273086,10.87154200,0.42273086,0.36319387,0.75562022,6.87649400,17.87626100,-0.77151394,0.80896890,49,24
q016,doc010_p002,30,8.35433400,21,0.41231301,8.35433400,0.41231301,0.13435194,0.74902866,6.87649400,17.87626100,-0.77151394,0.80896890,49,24
q016,doc003_p022,48,7.01327200,22,0.39411995,7.01327200,0.39411995,0.01243463,0.73751758,6.87649400,17.87626100,-0.77151394,0.80896890,49,24
q016,doc003_p012,38,8.05380600,23,0.36910486,8.05380600,0.36910486,0.10703063,0.72169008,6.87649400,17.87626100,-0.77151394,0.80896890,49,24
q016,doc004_p014,24,8.77428200,24,0.34532657,8.77428200,0.34532657,0.17252984,0.70664513,6.87649400,17.87626100,-0.77151394,0.80896890,49,24
q016,doc007_p002,21,9.10376400,25,0.34317231,9.10376400,0.34317231,0.20248338,0.70528209,6.87649400,17.87626100,-0.77151394,0.80896890,49,24
q016,doc003_p028,23,8.81521000,26,0.33912042,8.81521000,0.33912042,0.17625064,0.70271839,6.87649400,17.87626100,-0.77151394,0.80896890,49,24
q016,doc003_p008,47,7.04485900,27,0.33780199,7.04485900,0.33780199,0.01530623,0.70188419,6.87649400,17.87626100,-0.77151394,0.80896890,49,24
q016,doc006_p003,20,9.14044600,28,0.33063483,9.14044600,0.33063483,0.20581818,0.69734940,6.87649400,17.87626100,-0.77151394,0.80896890,49,24
q016,doc006_p006,36,8.06528800,29,0.32061005,8.06528800,0.32061005,0.10807447,0.69100654,6.87649400,17.87626100,-0.77151394,0.80896890,49,24
q016,doc003_p001,46,7.14760700,30,0.31081912,7.14760700,0.31081912,0.02464716,0.68481164,6.87649400,17.87626100,-0.77151394,0.80896890,49,24
q016,doc007_p001,33,8.20223000,31,0.29229245,8.20223000,0.29229245,0.12052401,0.67308949,6.87649400,17.87626100,-0.77151394,0.80896890,49,24
q016,doc003_p013,9,11.89481900,32,0.26012471,11.89481900,0.26012471,0.45622103,0.65273638,6.87649400,17.87626100,-0.77151394,0.80896890,49,24
q016,doc003_p017,10,11.89481900,33,0.25073710,11.89481900,0.25073710,0.45622103,0.64679667,6.87649400,17.87626100,-0.77151394,0.80896890,49,24
q016,doc010_p001,15,10.51996200,34,0.24559957,10.51996200,0.24559957,0.33123138,0.64354606,6.87649400,17.87626100,-0.77151394,0.80896890,49,24
q016,doc006_p014,49,7.01097400,35,0.24408121,7.01097400,0.24408121,0.01222571,0.64258537,6.87649400,17.87626100,-0.77151394,0.80896890,49,24
q016,doc006_p009,43,7.60517000,36,0.20735326,7.60517000,0.20735326,0.06624468,0.61934693,6.87649400,17.87626100,-0.77151394,0.80896890,49,24
q016,doc003_p019,40,8.05380600,37,0.20298889,8.05380600,0.20298889,0.10703063,0.61658551,6.87649400,17.87626100,-0.77151394,0.80896890,49,24
q016,doc003_p016,39,8.05380600,38,0.16494139,8.05380600,0.16494139,0.10703063,0.59251217,6.87649400,17.87626100,-0.77151394,0.80896890,49,24
q016,doc006_p012,45,7.16905900,39,0.10657647,7.16905900,0.10657647,0.02659738,0.55558364,6.87649400,17.87626100,-0.77151394,0.80896890,49,24
q016,doc004_p015,42,7.61498600,40,0.10383158,7.61498600,0.10383158,0.06713706,0.55384690,6.87649400,17.87626100,-0.77151394,0.80896890,49,24
q016,doc005_p009,16,10.39891800,41,0.09842655,10.39891800,0.09842655,0.32022715,0.55042704,6.87649400,17.87626100,-0.77151394,0.80896890,49,24
q016,doc003_p011,8,11.89481900,42,0.08991352,11.89481900,0.08991352,0.45622103,0.54504069,6.87649400,17.87626100,-0.77151394,0.80896890,49,24
q016,doc001_p004,37,8.05496600,43,-0.00724243,8.05496600,-0.00724243,0.10713609,0.48356837,6.87649400,17.87626100,-0.77151394,0.80896890,49,24
q016,doc006_p019,5,12.34209900,44,-0.01072637,12.34209900,-0.01072637,0.49688371,0.48136401,6.87649400,17.87626100,-0.77151394,0.80896890,49,24
q016,doc003_p015,2,15.82329200,45,-0.03666359,15.82329200,-0.03666359,0.81336250,0.46495307,6.87649400,17.87626100,-0.77151394,0.80896890,49,24
q016,doc003_p029,1,17.87626100,46,-0.11788875,17.87626100,-0.11788875,1.00000000,0.41356044,6.87649400,17.87626100,-0.77151394,0.80896890,49,24
q016,doc003_p014,6,12.28319900,47,-0.13281305,12.28319900,-0.13281305,0.49152905,0.40411757,6.87649400,17.87626100,-0.77151394,0.80896890,49,24
q016,doc003_p010,29,8.45811100,48,-0.24245639,8.45811100,-0.24245639,0.14378641,0.33474425,6.87649400,17.87626100,-0.77151394,0.80896890,49,24
q016,doc002_p001,3,15.08507200,49,-0.49569568,15.08507200,-0.49569568,0.74625017,0.17451519,6.87649400,17.87626100,-0.77151394,0.80896890,49,24
q016,doc001_p003,26,8.61489200,50,-0.77151394,8.61489200,-0.77151394,0.15803953,0.00000000,6.87649400,17.87626100,-0.77151394,0.80896890,49,24
q017,doc005_p006,23,6.70579100,1,0.74798673,6.70579100,0.74798673,0.18287679,0.99999999,4.03307700,18.64791100,-0.64654839,0.74798673,49,24
q017,doc004_p010,25,5.97155700,2,0.69858128,5.97155700,0.69858128,0.13263784,0.96457209,4.03307700,18.64791100,-0.64654839,0.74798673,49,24
q017,doc005_p004,21,6.83932300,3,0.60391760,6.83932300,0.60391760,0.19201354,0.89669020,4.03307700,18.64791100,-0.64654839,0.74798673,49,24
q017,doc004_p003,41,4.70233900,4,0.57802451,4.70233900,0.57802451,0.04579334,0.87812266,4.03307700,18.64791100,-0.64654839,0.74798673,49,24
q017,doc009_p003,32,5.46404300,5,0.57708716,5.46404300,0.57708716,0.09791189,0.87745050,4.03307700,18.64791100,-0.64654839,0.74798673,49,24
q017,doc004_p009,45,4.50464500,6,0.57563990,4.50464500,0.57563990,0.03226639,0.87641269,4.03307700,18.64791100,-0.64654839,0.74798673,49,24
q017,doc004_p019,34,5.23947000,7,0.57416975,5.23947000,0.57416975,0.08254579,0.87535847,4.03307700,18.64791100,-0.64654839,0.74798673,49,24
q017,doc004_p018,19,6.92817500,8,0.56467974,6.92817500,0.56467974,0.19809312,0.86855333,4.03307700,18.64791100,-0.64654839,0.74798673,49,24
q017,doc006_p002,40,4.78737200,9,0.55342960,4.78737200,0.55342960,0.05161160,0.86048602,4.03307700,18.64791100,-0.64654839,0.74798673,49,24
q017,doc003_p020,22,6.72108700,10,0.53605509,6.72108700,0.53605509,0.18392340,0.84802703,4.03307700,18.64791100,-0.64654839,0.74798673,49,24
q017,doc006_p013,24,6.49654300,11,0.52498943,6.49654300,0.52498943,0.16855929,0.84009201,4.03307700,18.64791100,-0.64654839,0.74798673,49,24
q017,doc006_p011,46,4.26364600,12,0.50489706,4.26364600,0.50489706,0.01577637,0.82568408,4.03307700,18.64791100,-0.64654839,0.74798673,49,24
q017,doc003_p006,26,5.90940100,13,0.46394935,5.90940100,0.46394935,0.12838490,0.79632109,4.03307700,18.64791100,-0.64654839,0.74798673,49,24
q017,doc003_p004,8,10.53480500,14,0.46006119,10.53480500,0.46006119,0.44487183,0.79353295,4.03307700,18.64791100,-0.64654839,0.74798673,49,24
q017,doc004_p015,50,4.03307700,15,0.44438237,4.03307700,0.44438237,0.00000000,0.78228991,4.03307700,18.64791100,-0.64654839,0.74798673,49,24
q017,doc006_p016,31,5.69336700,16,0.44256407,5.69336700,0.44256407,0.11360307,0.78098603,4.03307700,18.64791100,-0.64654839,0.74798673,49,24
q017,doc003_p012,9,9.91729600,17,0.41617894,9.91729600,0.41617894,0.40261963,0.76206566,4.03307700,18.64791100,-0.64654839,0.74798673,49,24
q017,doc010_p002,11,8.77777300,18,0.38946038,8.77777300,0.38946038,0.32464933,0.74290618,4.03307700,18.64791100,-0.64654839,0.74798673,49,24
q017,doc006_p003,16,7.34493100,19,0.36942887,7.34493100,0.36942887,0.22660907,0.72854189,4.03307700,18.64791100,-0.64654839,0.74798673,49,24
q017,doc005_p001,47,4.19693300,20,0.36674422,4.19693300,0.36674422,0.01121162,0.72661677,4.03307700,18.64791100,-0.64654839,0.74798673,49,24
q017,doc004_p014,37,5.12399900,21,0.36072269,5.12399900,0.36072269,0.07464484,0.72229882,4.03307700,18.64791100,-0.64654839,0.74798673,49,24
q017,doc003_p022,20,6.90305700,22,0.35331389,6.90305700,0.35331389,0.19637445,0.71698608,4.03307700,18.64791100,-0.64654839,0.74798673,49,24
q017,doc001_p002,39,4.88741400,23,0.35071778,4.88741400,0.35071778,0.05845684,0.71512445,4.03307700,18.64791100,-0.64654839,0.74798673,49,24
q017,doc005_p009,35,5.23085000,24,0.33539408,5.23085000,0.33539408,0.08195598,0.70413606,4.03307700,18.64791100,-0.64654839,0.74798673,49,24
q017,doc006_p010,27,5.87091400,25,0.28583106,5.87091400,0.28583106,0.12575148,0.66859517,4.03307700,18.64791100,-0.64654839,0.74798673,49,24
q017,doc010_p001,49,4.04808500,26,0.28308153,4.04808500,0.28308153,0.00102690,0.66662352,4.03307700,18.64791100,-0.64654839,0.74798673,49,24
q017,doc003_p019,10,9.91729600,27,0.27747220,9.91729600,0.27747220,0.40261963,0.66260116,4.03307700,18.64791100,-0.64654839,0.74798673,49,24
q017,doc003_p028,38,5.09721800,28,0.27608043,5.09721800,0.27608043,0.07281239,0.66160314,4.03307700,18.64791100,-0.64654839,0.74798673,49,24
q017,doc003_p017,5,12.06323300,29,0.27579737,12.06323300,0.27579737,0.54945243,0.66140016,4.03307700,18.64791100,-0.64654839,0.74798673,49,24
q017,doc003_p003,4,12.31718600,30,0.25995255,12.31718600,0.25995255,0.56682881,0.65003808,4.03307700,18.64791100,-0.64654839,0.74798673,49,24
q017,doc003_p001,29,5.79106200,31,0.23407331,5.79106200,0.23407331,0.12028772,0.63148047,4.03307700,18.64791100,-0.64654839,0.74798673,49,24
q017,doc006_p004,17,7.26100900,32,0.21865004,7.26100900,0.21865004,0.22086683,0.62042068,4.03307700,18.64791100,-0.64654839,0.74798673,49,24
q017,doc006_p006,33,5.31814000,33,0.20339614,5.31814000,0.20339614,0.08792868,0.60948234,4.03307700,18.64791100,-0.64654839,0.74798673,49,24
q017,doc007_p002,18,7.02188800,34,0.18556058,7.02188800,0.18556058,0.20450530,0.59669273,4.03307700,18.64791100,-0.64654839,0.74798673,49,24
q017,doc006_p009,15,7.60517000,35,0.16283065,7.60517000,0.16283065,0.24441557,0.58039344,4.03307700,18.64791100,-0.64654839,0.74798673,49,24
q017,doc003_p013,14,7.65497500,36,0.16184142,7.65497500,0.16184142,0.24782341,0.57968408,4.03307700,18.64791100,-0.64654839,0.74798673,49,24
q017,doc003_p016,2,14.45816600,37,0.12755619,14.45816600,0.12755619,0.71332244,0.55509866,4.03307700,18.64791100,-0.64654839,0.74798673,49,24
q017,doc003_p011,13,7.65497500,38,0.09225080,7.65497500,0.09225080,0.24782341,0.52978170,4.03307700,18.64791100,-0.64654839,0.74798673,49,24
q017,doc004_p013,48,4.10860400,39,0.06984075,4.10860400,0.06984075,0.00516783,0.51371179,4.03307700,18.64791100,-0.64654839,0.74798673,49,24
q017,doc003_p015,6,10.95048000,40,0.04907779,10.95048000,0.04907779,0.47331383,0.49882299,4.03307700,18.64791100,-0.64654839,0.74798673,49,24
q017,doc001_p004,42,4.69085100,41,0.01378950,4.69085100,0.01378950,0.04500729,0.47351829,4.03307700,18.64791100,-0.64654839,0.74798673,49,24
q017,doc003_p029,1,18.64791100,42,-0.12754051,18.64791100,-0.12754051,1.00000000,0.37217268,4.03307700,18.64791100,-0.64654839,0.74798673,49,24
q017,doc006_p019,12,8.26248200,43,-0.13551718,8.26248200,-0.13551718,0.28939124,0.36645273,4.03307700,18.64791100,-0.64654839,0.74798673,49,24
q017,doc003_p014,3,14.14668900,44,-0.14307299,14.14668900,-0.14307299,0.69201005,0.36103458,4.03307700,18.64791100,-0.64654839,0.74798673,49,24
q017,doc003_p010,7,10.75784100,45,-0.15877748,10.75784100,-0.15877748,0.46013277,0.34977312,4.03307700,18.64791100,-0.64654839,0.74798673,49,24
q017,doc001_p005,36,5.14629500,46,-0.30450743,5.14629500,-0.30450743,0.07617042,0.24527239,4.03307700,18.64791100,-0.64654839,0.74798673,49,24
q017,doc002_p001,28,5.79838700,47,-0.37925941,5.79838700,-0.37925941,0.12078892,0.19166888,4.03307700,18.64791100,-0.64654839,0.74798673,49,24
q017,doc001_p003,44,4.63702800,48,-0.51368427,4.63702800,-0.51368427,0.04132452,0.09527485,4.03307700,18.64791100,-0.64654839,0.74798673,49,24
q017,doc005_p008,30,5.74357700,49,-0.64038175,5.74357700,-0.64038175,0.11703862,0.00442200,4.03307700,18.64791100,-0.64654839,0.74798673,49,24
q017,doc001_p001,43,4.68801800,50,-0.64654839,4.68801800,-0.64654839,0.04481344,0.00000000,4.03307700,18.64791100,-0.64654839,0.74798673,49,24
q018,doc005_p006,24,6.70579100,1,0.81663883,6.70579100,0.81663883,0.14083736,0.99999999,4.04808500,22.91883100,-0.56660092,0.81663883,49,24
q018,doc004_p010,26,5.97155700,2,0.74433291,5.97155700,0.74433291,0.10192877,0.94772712,4.04808500,22.91883100,-0.56660092,0.81663883,49,24
q018,doc004_p018,22,6.92817500,3,0.69991219,6.92817500,0.69991219,0.15262195,0.91561358,4.04808500,22.91883100,-0.56660092,0.81663883,49,24
q018,doc004_p019,35,5.23947000,4,0.68024141,5.23947000,0.68024141,0.06313396,0.90139278,4.04808500,22.91883100,-0.56660092,0.81663883,49,24
q018,doc004_p003,42,4.70233900,5,0.67701602,4.70233900,0.67701602,0.03467028,0.89906101,4.04808500,22.91883100,-0.56660092,0.81663883,49,24
q018,doc004_p009,46,4.50464500,6,0.67359483,4.50464500,0.67359483,0.02419406,0.89658770,4.04808500,22.91883100,-0.56660092,0.81663883,49,24
q018,doc009_p003,33,5.46404300,7,0.66305768,5.46404300,0.66305768,0.07503455,0.88896996,4.04808500,22.91883100,-0.56660092,0.81663883,49,24
q018,doc006_p002,41,4.78737200,8,0.62059557,4.78737200,0.62059557,0.03917635,0.85827239,4.04808500,22.91883100,-0.56660092,0.81663883,49,24
q018,doc003_p004,8,12.92270800,9,0.60778153,12.92270800,0.60778153,0.47028469,0.84900860,4.04808500,22.91883100,-0.56660092,0.81663883,49,24
q018,doc005_p004,23,6.83932300,10,0.59094954,6.83932300,0.59094954,0.14791350,0.83684007,4.04808500,22.91883100,-0.56660092,0.81663883,49,24
q018,doc006_p013,25,6.49654300,11,0.59049833,6.49654300,0.59049833,0.12974887,0.83651387,4.04808500,22.91883100,-0.56660092,0.81663883,49,24
q018,doc003_p020,10,12.68997900,12,0.56114143,12.68997900,0.56114143,0.45795190,0.81529058,4.04808500,22.91883100,-0.56660092,0.81663883,49,24
q018,doc006_p016,31,5.69336700,13,0.55772883,5.69336700,0.55772883,0.08718691,0.81282348,4.04808500,22.91883100,-0.56660092,0.81663883,49,24
q018,doc006_p011,47,4.26364600,14,0.55021226,4.26364600,0.55021226,0.01142302,0.80738944,4.04808500,22.91883100,-0.56660092,0.81663883,49,24
q018,doc005_p001,48,4.19693300,15,0.51886153,4.19693300,0.51886153,0.00788776,0.78472473,4.04808500,22.91883100,-0.56660092,0.81663883,49,24
q018,doc010_p002,15,8.77777300,16,0.48798722,8.77777300,0.48798722,0.25063598,0.76240444,4.04808500,22.91883100,-0.56660092,0.81663883,49,24
q018,doc003_p012,11,12.34609500,17,0.48663324,12.34609500,0.48663324,0.43972877,0.76142560,4.04808500,22.91883100,-0.56660092,0.81663883,49,24
q018,doc003_p022,14,8.88474700,18,0.48047188,8.88474700,0.48047188,0.25630476,0.75697130,4.04808500,22.91883100,-0.56660092,0.81663883,49,24
q018,doc006_p010,27,5.87091400,19,0.45640981,5.87091400,0.45640981,0.09659549,0.73957586,4.04808500,22.91883100,-0.56660092,0.81663883,49,24
q018,doc006_p003,18,7.34493100,20,0.45210704,7.34493100,0.45210704,0.17470671,0.73646521,4.04808500,22.91883100,-0.56660092,0.81663883,49,24
q018,doc003_p007,32,5.63724500,21,0.44085860,5.63724500,0.44085860,0.08421289,0.72833326,4.04808500,22.91883100,-0.56660092,0.81663883,49,24
q018,doc004_p014,38,5.12399900,22,0.42401293,5.12399900,0.42401293,0.05701492,0.71615484,4.04808500,22.91883100,-0.56660092,0.81663883,49,24
q018,doc003_p003,6,13.33625900,23,0.40554765,13.33625900,0.40554765,0.49219962,0.70280554,4.04808500,22.91883100,-0.56660092,0.81663883,49,24
q018,doc003_p028,39,5.09721800,24,0.35354793,5.09721800,0.35354793,0.05559574,0.66521284,4.04808500,22.91883100,-0.56660092,0.81663883,49,24
q018,doc005_p009,36,5.23085000,25,0.34107205,5.23085000,0.34107205,0.06267717,0.65619352,4.04808500,22.91883100,-0.56660092,0.81663883,49,24
q018,doc006_p004,19,7.26100900,26,0.33743721,7.26100900,0.33743721,0.17025951,0.65356575,4.04808500,22.91883100,-0.56660092,0.81663883,49,24
q018,doc003_p001,29,5.79106200,27,0.32497680,5.79106200,0.32497680,0.09236397,0.64455761,4.04808500,22.91883100,-0.56660092,0.81663883,49,24
q018,doc006_p006,34,5.31814000,28,0.32112694,5.31814000,0.32112694,0.06730285,0.64177439,4.04808500,22.91883100,-0.56660092,0.81663883,49,24
q018,doc003_p008,20,7.06440000,29,0.31402194,7.06440000,0.31402194,0.15984079,0.63663790,4.04808500,22.91883100,-0.56660092,0.81663883,49,24
q018,doc007_p002,21,7.02188800,30,0.30863631,7.02188800,0.30863631,0.15758799,0.63274441,4.04808500,22.91883100,-0.56660092,0.81663883,49,24
q018,doc010_p001,50,4.04808500,31,0.30441254,4.04808500,0.30441254,0.00000000,0.62969088,4.04808500,22.91883100,-0.56660092,0.81663883,49,24
q018,doc003_p017,2,17.85780900,32,0.29310769,17.85780900,0.29310769,0.73180594,0.62151815,4.04808500,22.91883100,-0.56660092,0.81663883,49,24
q018,doc006_p009,17,7.60517000,33,0.28406394,7.60517000,0.28406394,0.18849732,0.61498005,4.04808500,22.91883100,-0.56660092,0.81663883,49,24
q018,doc003_p013,5,13.44955100,34,0.27449283,13.44955100,0.27449283,0.49820320,0.60806071,4.04808500,22.91883100,-0.56660092,0.81663883,49,24
q018,doc001_p002,40,4.88741400,35,0.25927907,4.88741400,0.25927907,0.04447779,0.59706207,4.04808500,22.91883100,-0.56660092,0.81663883,49,24
q018,doc003_p019,13,12.34609500,36,0.24311346,12.34609500,0.24311346,0.43972877,0.58537529,4.04808500,22.91883100,-0.56660092,0.81663883,49,24
q018,doc003_p011,4,13.44955100,37,0.18137184,13.44955100,0.18137184,0.49820320,0.54073978,4.04808500,22.91883100,-0.56660092,0.81663883,49,24
q018,doc003_p016,3,16.88696400,38,0.17610480,16.88696400,0.17610480,0.68035885,0.53693202,4.04808500,22.91883100,-0.56660092,0.81663883,49,24
q018,doc004_p013,49,4.10860400,39,0.14191344,4.10860400,0.14191344,0.00320703,0.51221370,4.04808500,22.91883100,-0.56660092,0.81663883,49,24
q018,doc001_p004,43,4.69085100,40,0.10336763,4.69085100,0.10336763,0.03406150,0.48434738,4.04808500,22.91883100,-0.56660092,0.81663883,49,24
q018,doc003_p015,9,12.68997900,41,0.09706184,12.68997900,0.09706184,0.45795190,0.47978867,4.04808500,22.91883100,-0.56660092,0.81663883,49,24
q018,doc006_p019,16,8.26248200,42,0.04726040,8.26248200,0.04726040,0.22332964,0.44378519,4.04808500,22.91883100,-0.56660092,0.81663883,49,24
q018,doc003_p010,7,13.11570900,43,-0.05502819,13.11570900,-0.05502819,0.48051222,0.36983663,4.04808500,22.91883100,-0.56660092,0.81663883,49,24
q018,doc003_p014,12,12.34609500,44,-0.07502542,12.34609500,-0.07502542,0.43972877,0.35537982,4.04808500,22.91883100,-0.56660092,0.81663883,49,24
q018,doc003_p029,1,22.91883100,45,-0.11296357,22.91883100,-0.11296357,1.00000000,0.32795280,4.04808500,22.91883100,-0.56660092,0.81663883,49,24
q018,doc001_p005,37,5.14629500,46,-0.26011819,5.14629500,-0.26011819,0.05819643,0.22156877,4.04808500,22.91883100,-0.56660092,0.81663883,49,24
q018,doc002_p001,28,5.79838700,47,-0.26244447,5.79838700,-0.26244447,0.09275214,0.21988701,4.04808500,22.91883100,-0.56660092,0.81663883,49,24
q018,doc001_p003,45,4.63702800,48,-0.43538859,4.63702800,-0.43538859,0.03120931,0.09485870,4.04808500,22.91883100,-0.56660092,0.81663883,49,24
q018,doc001_p001,44,4.68801800,49,-0.55288494,4.68801800,-0.55288494,0.03391138,0.00991584,4.04808500,22.91883100,-0.56660092,0.81663883,49,24
q018,doc005_p008,30,5.74357700,50,-0.56660092,5.74357700,-0.56660092,0.08984764,0.00000000,4.04808500,22.91883100,-0.56660092,0.81663883,49,24
q019,doc005_p002,27,6.66593800,1,0.92517471,6.66593800,0.92517471,0.12671021,0.99999999,3.88162000,25.85552400,-0.50852585,0.92517471,49,24
q019,doc005_p006,47,4.73122300,2,0.86964166,4.73122300,0.86964166,0.03866418,0.96126593,3.88162000,25.85552400,-0.50852585,0.92517471,49,24
q019,doc004_p003,44,5.03900900,3,0.79003853,5.03900900,0.79003853,0.05267107,0.90574309,3.88162000,25.85552400,-0.50852585,0.92517471,49,24
q019,doc006_p002,30,6.42572300,4,0.78967494,6.42572300,0.78967494,0.11577838,0.90548948,3.88162000,25.85552400,-0.50852585,0.92517471,49,24
q019,doc004_p019,31,6.35467300,5,0.78376055,6.35467300,0.78376055,0.11254500,0.90136422,3.88162000,25.85552400,-0.50852585,0.92517471,49,24
q019,doc004_p010,22,7.14088700,6,0.76061022,7.14088700,0.76061022,0.14832444,0.88521697,3.88162000,25.85552400,-0.50852585,0.92517471,49,24
q019,doc009_p003,28,6.63221900,7,0.72639656,6.63221900,0.72639656,0.12517571,0.86135309,3.88162000,25.85552400,-0.50852585,0.92517471,49,24
q019,doc004_p009,43,5.11459000,8,0.66962749,5.11459000,0.66962749,0.05611065,0.82175690,3.88162000,25.85552400,-0.50852585,0.92517471,49,24
q019,doc004_p018,49,3.89828100,9,0.63276768,3.89828100,0.63276768,0.00075822,0.79604734,3.88162000,25.85552400,-0.50852585,0.92517471,49,24
q019,doc006_p010,40,5.48376700,10,0.61741793,5.48376700,0.61741793,0.07291135,0.78534096,3.88162000,25.85552400,-0.50852585,0.92517471,49,24
q019,doc006_p016,12,8.84723900,11,0.57565075,8.84723900,0.57565075,0.22597801,0.75620853,3.88162000,25.85552400,-0.50852585,0.92517471,49,24
q019,doc003_p004,7,12.54174200,12,0.56826419,12.54174200,0.56826419,0.39410939,0.75105644,3.88162000,25.85552400,-0.50852585,0.92517471,49,24
q019,doc003_p007,4,13.19295000,13,0.56287837,13.19295000,0.56287837,0.42374491,0.74729985,3.88162000,25.85552400,-0.50852585,0.92517471,49,24
q019,doc006_p013,2,15.91038500,14,0.52123898,15.91038500,0.52123898,0.54741137,0.71825655,3.88162000,25.85552400,-0.50852585,0.92517471,49,24
q019,doc003_p022,6,12.67014500,15,0.52004915,12.67014500,0.52004915,0.39995283,0.71742665,3.88162000,25.85552400,-0.50852585,0.92517471,49,24
q019,doc007_p001,36,5.97721000,16,0.47086692,5.97721000,0.47086692,0.09536721,0.68312226,3.88162000,25.85552400,-0.50852585,0.92517471,49,24
q019,doc010_p002,25,7.00748000,17,0.45703685,7.00748000,0.45703685,0.14225328,0.67347584,3.88162000,25.85552400,-0.50852585,0.92517471,49,24
q019,doc006_p026,34,6.05304400,18,0.44280642,6.05304400,0.44280642,0.09881831,0.66355018,3.88162000,25.85552400,-0.50852585,0.92517471,49,24
q019,doc003_p021,50,3.88162000,19,0.43868372,3.88162000,0.43868372,0.00000000,0.66067461,3.88162000,25.85552400,-0.50852585,0.92517471,49,24
q019,doc003_p008,3,14.40199600,20,0.43753114,14.40199600,0.43753114,0.47876681,0.65987069,3.88162000,25.85552400,-0.50852585,0.92517471,49,24
q019,doc010_p001,37,5.96457700,21,0.42830941,5.96457700,0.42830941,0.09479230,0.65343858,3.88162000,25.85552400,-0.50852585,0.92517471,49,24
q019,doc003_p006,48,4.72352600,22,0.38957116,4.72352600,0.38957116,0.03831390,0.62641881,3.88162000,25.85552400,-0.50852585,0.92517471,49,24
q019,doc004_p020,35,6.00793700,23,0.38439679,6.00793700,0.38439679,0.09676555,0.62280971,3.88162000,25.85552400,-0.50852585,0.92517471,49,24
q019,doc003_p028,26,6.89323400,24,0.37286872,6.89323400,0.37286872,0.13705412,0.61476893,3.88162000,25.85552400,-0.50852585,0.92517471,49,24
q019,doc007_p002,39,5.60572000,25,0.37272882,5.60572000,0.37272882,0.07846125,0.61467135,3.88162000,25.85552400,-0.50852585,0.92517471,49,24
q019,doc006_p003,38,5.87762700,26,0.37143955,5.87762700,0.37143955,0.09083534,0.61377209,3.88162000,25.85552400,-0.50852585,0.92517471,49,24
q019,doc003_p009,41,5.28720000,27,0.36918226,5.28720000,0.36918226,0.06396588,0.61219764,3.88162000,25.85552400,-0.50852585,0.92517471,49,24
q019,doc003_p020,8,12.36507700,28,0.35332865,12.36507700,0.35332865,0.38606963,0.60113982,3.88162000,25.85552400,-0.50852585,0.92517471,49,24
q019,doc006_p011,13,8.73971900,29,0.34266347,8.73971900,0.34266347,0.22108493,0.59370090,3.88162000,25.85552400,-0.50852585,0.92517471,49,24
q019,doc003_p003,5,12.68866800,30,0.33221525,12.68866800,0.33221525,0.40079578,0.58641331,3.88162000,25.85552400,-0.50852585,0.92517471,49,24
q019,doc003_p012,18,8.05380600,31,0.33039948,8.05380600,0.33039948,0.18987004,0.58514682,3.88162000,25.85552400,-0.50852585,0.92517471,49,24
q019,doc004_p014,42,5.15958300,32,0.31724474,5.15958300,0.31724474,0.05815821,0.57597145,3.88162000,25.85552400,-0.50852585,0.92517471,49,24
q019,doc006_p006,23,7.12355400,33,0.22395404,7.12355400,0.22395404,0.14753564,0.51090158,3.88162000,25.85552400,-0.50852585,0.92517471,49,24
q019,doc003_p001,45,4.87314200,34,0.20091090,4.87314200,0.20091090,0.04512271,0.49482909,3.88162000,25.85552400,-0.50852585,0.92517471,49,24
q019,doc003_p013,16,8.15244400,35,0.18968618,8.15244400,0.18968618,0.19435891,0.48699990,3.88162000,25.85552400,-0.50852585,0.92517471,49,24
q019,doc003_p019,9,12.02119300,36,0.17469504,12.02119300,0.17469504,0.37041998,0.47654364,3.88162000,25.85552400,-0.50852585,0.92517471,49,24
q019,doc006_p004,29,6.58210800,37,0.16920920,6.58210800,0.16920920,0.12289523,0.47271729,3.88162000,25.85552400,-0.50852585,0.92517471,49,24
q019,doc003_p011,15,8.15244400,38,0.14343797,8.15244400,0.14343797,0.19435891,0.45474197,3.88162000,25.85552400,-0.50852585,0.92517471,49,24
q019,doc006_p009,32,6.14343900,39,0.12143598,6.14343900,0.12143598,0.10293205,0.43939568,3.88162000,25.85552400,-0.50852585,0.92517471,49,24
q019,doc004_p013,24,7.05255400,40,0.09287032,7.05255400,0.09287032,0.14430453,0.41947125,3.88162000,25.85552400,-0.50852585,0.92517471,49,24
q019,doc003_p017,17,8.15244400,41,0.07515718,8.15244400,0.07515718,0.19435891,0.40711641,3.88162000,25.85552400,-0.50852585,0.92517471,49,24
q019,doc003_p016,20,8.05380600,42,0.04260821,8.05380600,0.04260821,0.18987004,0.38441364,3.88162000,25.85552400,-0.50852585,0.92517471,49,24
